node,n_months_active,n_months_blue_or_purple,size_cv,size_median_x12,size_max_share,same_kstar_months,persistence_label
SJ1B12_7_N003,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
SJNO2_6_B1,9,5,0.8484504173089409,13371497229.024002,0.30963030471616426,5,9/12 mo · moderate
SJNO2_6_N002,9,5,0.8484504173089409,13371497229.024002,0.30963030471616426,5,9/12 mo · moderate
SKYLINEU_NODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SKYLINEU_NODE2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SKYLINEU_NODE3,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SKYRIVER_2_N003,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SKYRIVER_7_N007,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SLATECRC_GNODE1,7,0,1.3820341568374923,3498257700.432,0.49482539732132214,2,7/12 mo · variable
SLATE_7_N001,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
SLATE_7_N002,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
SLATE_7_N003,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
SLATE_7_N004,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
SLATE_7_N005,11,1,0.8451321391582306,13371497229.024002,0.24886567413672536,6,11/12 mo · moderate
SLENERGY_NODET,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
SLIDECRE_NODET,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SLOTH_7_NBT1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SLOTH_7_NSR1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SLTSPRG_1_B1,8,3,0.9725979830135266,11197199170.152,0.3585185542452583,4,8/12 mo · moderate
SLYCREEK_7_B1,12,1,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
SMILFORD_NODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SMILFORD_NODE2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SMILFORD_NODER1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SMILFORD_NODER2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
SMKTREGN_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
SMPSN-AN_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
SMYRNA2_1_N009,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
SNCLRA_7_CN1,9,0,1.6151523785743889,2743125425.3519993,0.5863596771227139,3,9/12 mo · variable
SNDBRJT_1_B1,10,1,1.156155287179956,3120691562.892,0.29779555064910074,4,10/12 mo · variable
SNGRJCT_6_B1,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
SNJOSEB_1_N001,11,6,0.792483283197387,1649581719.0719998,0.21132355228772223,5,11/12 mo · moderate
SNLSOB_1_N023,12,0,1.0347874196940234,4851747668.406,0.27848548963677955,4,12/12 mo · variable
SNLSOB_7_N003,12,0,1.0347874196940234,4851747668.406,0.27848548963677955,4,12/12 mo · variable
SNTAMRA_1_N001,12,0,1.0347874196940234,4851747668.406,0.27848548963677955,4,12/12 mo · variable
SNTARSA_1_GN010,10,4,1.5810225558872406,1675721325.3930001,0.5417597077017131,6,10/12 mo · variable
SNTARSA_1_N002,10,4,1.5810225558872406,1675721325.3930001,0.5417597077017131,6,10/12 mo · variable
SNZIAW_3_N007,3,0,0.5277774723306814,2513592539.136,0.49641539431961784,2,sporadic (3/12 mo)
SNZIAW_3_N008,3,0,0.5277774723306814,2513592539.136,0.49641539431961784,2,sporadic (3/12 mo)
SNZIAW_3_N009,3,1,0.5277774723306814,2513592539.136,0.49641539431961784,2,sporadic (3/12 mo)
SOAKWND_6_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SODASPRI_NODET,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SODA_NODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
SODA_NODE2,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
SOLBGEN_7_N001,12,0,1.668746719712445,819269726.1299999,0.4375454030119471,7,12/12 mo · variable
SOLBLU_7_NBT1,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
SOLBLU_7_NBT2,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
SOLBLU_7_NSR1,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
SOLBLU_7_NSR2,12,0,0.9015474457600496,9267157065.126001,0.2550960874940424,5,12/12 mo · moderate
SOLCA_7_NBT1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SOLCA_7_NBT2,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SOLCA_7_NSR1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SOLCA_7_NSR2,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SOLCA_7_NSR3,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SOLSTR1A_7_N006,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SOLSTR1B_7_N009,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SOLSTR2A_7_N007,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SOLSTR2B_7_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SOUTHBY_6_B1,10,2,0.9500419297466047,11197199170.152,0.2807458583063238,5,10/12 mo · moderate
SOUTHG_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
SPANSHCK_6_N012,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
SPAUL1-2_7_B2,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
SPAUL1-2_7_B3,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
SPAULD3_7_B1,12,4,1.996036421043662,1672665814.668,0.5663621593373699,3,12/12 mo · variable
SPCJCT_1_B1,10,1,0.9394626314950036,11197199170.152,0.27930612844698405,5,10/12 mo · moderate
SPESBT1_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPI-BURN_7_N003,11,0,1.6106197835641658,2743125425.3519993,0.4431279804346061,3,11/12 mo · variable
SPI-QUCY_7_N002,12,0,1.727461167637347,2877929803.6259995,0.5032676883166693,3,12/12 mo · variable
SPIBURN_7_N004,11,0,1.6106197835641658,2743125425.3519993,0.4431279804346061,3,11/12 mo · variable
SPIJCT_6_B1,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
SPNFKWND_NODET,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
SPRINGEN_7_N001,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
SPRINGEN_7_N002,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
SPRINGEN_7_N003,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
SPRINGEN_7_N004,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
SPRINGVL_2_N039,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N001,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N002,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N004,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N006,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N008,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N009,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N010,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRINGVL_6_N019,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
SPRNGGP_7_B1,10,1,1.156155287179956,3120691562.892,0.29779555064910074,4,10/12 mo · variable
SRAPTA_7_ND001,10,0,0.5997124633210579,2174881808.688,0.2124913421677956,3,10/12 mo · moderate
SRI_6_N004,10,4,1.4651432014761119,3827921042.8259997,0.4853118872029768,5,10/12 mo · variable
SRMS2GN_7_N001,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
STAGG_2_N001,10,0,0.8288027903689422,15717639193.272,0.259678504025313,6,10/12 mo · moderate
STANISLS_1_B1,10,2,1.260020655177749,3120691562.892,0.3535493786462727,4,10/12 mo · variable
STANTNG1_7_N001,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
STANTNG2_7_N002,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
STATIND_1_N001,11,2,1.340410777251711,4157584385.2200003,0.3694044752717225,3,11/12 mo · variable
STATINL_7_GN001,11,3,1.340410777251711,4157584385.2200003,0.3694044752717225,3,11/12 mo · variable
STEELSOL_1_SOLAR1GNODE,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
STEVENSV_1_GNODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
STG1SGE_7_N001,12,1,1.4634795331603925,3027875312.976,0.41286972289025275,3,12/12 mo · variable
STG1SGN_7_N001,11,1,1.2164513983787137,2743125425.3519993,0.4135434977163184,3,11/12 mo · variable
STHKERN_7_N001,12,4,1.2686111127070214,3262355904.8040004,0.34566119213307434,4,12/12 mo · variable
STIGCC_7_B1,10,1,0.8288027903689422,15717639193.272,0.259678504025313,6,10/12 mo · moderate
STKTONA_1_LN001,9,3,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
STNSLSRP_7_B1,10,1,0.9879701381079616,10874915113.032,0.28643931869391714,5,10/12 mo · moderate
STOCKDL_2_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
STONBSLR_2_SOLAR1GNODE,7,0,1.3820341568374923,3498257700.432,0.49482539732132214,2,7/12 mo · variable
STOREY1_2_N003,9,6,0.8148175818134169,5162816901.228001,0.2576042419616816,4,9/12 mo · moderate
STOREY1_2_N006,9,6,0.8148175818134169,5162816901.228001,0.2576042419616816,4,9/12 mo · moderate
STOREY1_2_N007,9,6,0.8148175818134169,5162816901.228001,0.2576042419616816,4,9/12 mo · moderate
STOREY1_2_N008,9,6,0.8148175818134169,5162816901.228001,0.2576042419616816,4,9/12 mo · moderate
STRAUS34_7_N001,12,0,1.0347874196940234,4851747668.406,0.27848548963677955,4,12/12 mo · variable
STROUD_6_N003,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
STROUD_6_N005,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
SUB434_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SUBS34KV_7_N002,2,1,0.321675815609032,560671707.243,0.61372957528043,1,sporadic (2/12 mo)
SUBST_MV_1_7_N004,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
SUBST_MV_2_7_N005,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
SUGARMIL_1_THERM1GNODE,2,0,1.195249340404321,22594026732.516003,0.9225844569043217,1,sporadic (2/12 mo)
SUISUN_1_N010,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
SUNCAT_7_CN1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SUNCAT_7_CN2,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SUNCAT_7_CN3,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SUNCAT_7_CN4,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
SUNGEN3G_7_N001,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN3G_7_N002,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN3G_7_N005,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN4G_7_N001,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN4G_7_N002,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN4G_7_N003,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN5G_7_N001,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN5G_7_N002,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN5G_7_N003,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN6G_7_N001,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN6G_7_N004,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN6G_7_N005,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN7G_7_N001,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN7G_7_N003,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNGEN7G_7_N005,9,0,1.4877711792263462,2306436636.8999996,0.5417554959965069,2,9/12 mo · variable
SUNHRVST_7_N001,11,0,0.8971554762893459,5881762134.864,0.259342656082885,5,11/12 mo · moderate
SUNNYSIU_NODET,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
SUNRAY2_7_N001,6,1,1.7743487826545072,1019650331.19,0.7604823161650123,3,6/12 mo · variable
SUNRAYGN_7_N001,6,1,1.7743487826545072,1019650331.19,0.7604823161650123,3,6/12 mo · variable
SUNSELGN_7_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SUNSLRG1_7_N001,8,0,1.0846408156526173,3405441450.516,0.4537810001782374,2,8/12 mo · variable
SUNSPTA_7_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SUNSPTGN_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
SUNST234_7_N001,12,0,0.48587452770857165,2545400351.76,0.13581250093494754,3,12/12 mo · stable
SUWSOF70_6_B1,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
SUWSOFGN_7_N001,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
SWANSON_7_GNODE1,7,0,1.5994165623334413,3312625200.6000004,0.6585338356335451,2,7/12 mo · variable
SWEETWAT_7_GNODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
SWIFT1_NODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SWIFT1_NODE2,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SWIFT1_NODE3,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SWIFT2_NODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SWIFT2_NODE2,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
SWIFT_1_GN001,11,5,0.5628247556811564,2743125425.3519993,0.1726195133183111,5,11/12 mo · moderate
SYCAMORE_1_N101,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
T0239_7_N002,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
T0304_7_N003,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
T320BS1_7_B1,10,1,1.3162955415184683,3827921042.8259997,0.38350777545663667,3,10/12 mo · variable
T320BS2_7_B1,10,1,1.3162955415184683,3827921042.8259997,0.38350777545663667,3,10/12 mo · variable
T320BS3_7_B1,10,1,1.3162955415184683,3827921042.8259997,0.38350777545663667,3,10/12 mo · variable
T320BS4_7_B1,10,1,1.3162955415184683,3827921042.8259997,0.38350777545663667,3,10/12 mo · variable
TABLMTN_2_B1,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
TAFT1_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
TAFTA_J_6_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
TAFT_6_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
TAP705_1_B1,6,1,1.7743487826545072,1019650331.19,0.7604823161650123,3,6/12 mo · variable
TAP801_1_N003,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TAP806_1_B1,11,1,0.45553908563568535,2910695977.7279997,0.14852424047144785,3,11/12 mo · stable
TAP809_1_B1,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TAP817_1_B1,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TAP820_1_B1,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TAPSKRN_6_B1,12,4,1.2686111127070214,3262355904.8040004,0.34566119213307434,4,12/12 mo · variable
TBLEMTN_6_B1,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
TBLEMTN_6_N005,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
TEDDYGN4_7_N004,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TEDDYGN4_7_N005,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TEHAPI1_6_N003,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TEHAPI1_6_N004,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TEMBLOR_1_N004,12,0,1.181337057195068,4244100784.0020003,0.3011396395988395,4,12/12 mo · variable
TEMPLE21_7_N002,12,0,0.9953895839697435,4851747668.406,0.2728399747538087,4,12/12 mo · moderate
TEMPLETN_2_N008,12,0,0.9953895839697435,4851747668.406,0.2728399747538087,4,12/12 mo · moderate
TENNGEN1_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
TENNGEN2_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
TERMINAL_3_BESS1GNODE,1,0,,3498257700.432,1.0,1,single month
TERMINAL_GNODEPDRP1,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
TESLA_1_B1,10,1,0.9394626314950036,11197199170.152,0.27930612844698405,5,10/12 mo · moderate
TESLA_1_N027,10,1,0.9394626314950036,11197199170.152,0.27930612844698405,5,10/12 mo · moderate
TESORO_NODE1,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
TESORO_NODE2,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
TEXCONM_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
THATCHER_1_SOLAR1GNODE,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
THSNDAIR_1_N001,10,0,1.1061732296593305,3405441450.516,0.40566783557591257,3,10/12 mo · variable
TIDEWATR_2_N014,10,2,1.4643738940812443,3827921042.8259997,0.48506697434528484,4,10/12 mo · variable
TIETONHY_NODET,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
TIGRCRK_2_B1,8,3,0.9725979830135266,11197199170.152,0.3585185542452583,4,8/12 mo · moderate
TOADTWN_7_N002,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
TOKETEE_NODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
TOKETEE_NODE2,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
TOKETEE_NODE3,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
TOPAZC1_7_N021,12,0,1.1448991397156816,4435647809.183999,0.30984014925476705,3,12/12 mo · variable
TOPGUN02_7_N001,10,4,0.6871127831678274,1597924704.804,0.20073751856792116,3,10/12 mo · moderate
TOPWORLD_NODE1,1,0,,1836171078.2400002,1.0,3,single month
TOPWORLD_NODE2,1,0,,1836171078.2400002,1.0,3,single month
TOREYPNS_6_N001,10,5,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
TORTILLA_1_B1,7,1,1.528113934939255,1836171078.2400002,0.6321196511905306,2,7/12 mo · variable
TOT032G1_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G2_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G3_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G4_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G5_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G6_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G7_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT032G8_7_N001,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
TOT135G1_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TOT135G2_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TOT135G3_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TOT135G4_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TOT135G5_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TOT148A_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT162E1_6_GN001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT162E3_7_N007,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT162W2_6_GN001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT162W3_6_GN001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT162W4_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT179A_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT180_7_N002,11,0,1.255551157378545,2743125425.3519993,0.4225655558237141,2,11/12 mo · variable
TOT198L_7_N005,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT198L_7_N006,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT199L_7_N005,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT199L_7_N006,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT210S1_7_N002,11,0,1.255551157378545,2743125425.3519993,0.4225655558237141,2,11/12 mo · variable
TOT211A_7_N001,10,0,1.1677671363487665,3027875312.976,0.42501598011648445,3,10/12 mo · variable
TOT211B_7_N001,10,0,1.1677671363487665,3027875312.976,0.42501598011648445,3,10/12 mo · variable
TOT223G_7_N006,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT223G_7_N007,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT223G_7_NT1A,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT223G_7_NT1B,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT223L1_7_N002,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT223L2_7_N001,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
TOT242GN_7_N002,11,0,1.255551157378545,2743125425.3519993,0.4225655558237141,2,11/12 mo · variable
TOT381A_7_N001,10,0,1.1677671363487665,3027875312.976,0.42501598011648445,3,10/12 mo · variable
TOT381B_7_N001,10,0,1.1677671363487665,3027875312.976,0.42501598011648445,3,10/12 mo · variable
TOT381_C_7_N001,10,0,1.1677671363487665,3027875312.976,0.42501598011648445,3,10/12 mo · variable
TOT427A_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TOT544L_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TOT545L_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TRABUCO_1_N001,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
TRACY_1_N001,10,2,1.0361885183557875,10781019428.976,0.29356076708449036,5,10/12 mo · variable
TRACY_7_CN2,10,2,1.0361885183557875,10781019428.976,0.29356076708449036,5,10/12 mo · variable
TRIMBLE_1_N016,11,5,0.792483283197387,1649581719.0719998,0.21132355228772223,5,11/12 mo · moderate
TRNLTYSS_2_B1,11,1,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
TULARE60_6_N001,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
TULARE60_6_N003,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
TULARE60_7_CN2,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
TULEWC1_7_N001,10,1,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
TULLOCH_7_B1,9,2,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
