node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
PADUA_6_N007,WHITE,15.785286274509806,0.1864927078375979,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.097054198924731,0.3342208333333333,0.3342208333333333,1.097054198924731,744,70072.19807999999,0.2082278716408961,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,19% | 19% | 16% | 12% | 11%
PADUA_6_N006,WHITE,15.785286274509806,0.1864927078375979,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.097054198924731,0.3342208333333333,0.3342208333333333,1.097054198924731,744,70072.19807999999,0.2082278716408961,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,19% | 19% | 16% | 12% | 11%
PADUA_2_N019,WHITE,15.785286274509806,0.1864927078375979,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.097054198924731,0.3342208333333333,0.3342208333333333,1.097054198924731,744,70072.19807999999,0.2082278716408961,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,19% | 19% | 16% | 12% | 11%
PADUA_6_N004,WHITE,15.785286274509806,0.1864927078375979,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.097054198924731,0.3342208333333333,0.3342208333333333,1.097054198924731,744,70072.19807999999,0.2082278716408961,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,19% | 19% | 16% | 12% | 11%
ETIWANDA_6_N016,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_GN001,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N015,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N011,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N008,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N006,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N004,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_GN003,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N023,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_2_N109,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_GN002,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_7_N002,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N018,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N019,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
ETIWANDA_6_N020,WHITE,15.84755,0.1830534039575096,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.055492989247312,0.3533161491935484,0.3533161491935484,1.055492989247312,744,70072.19807999999,0.20799992040473386,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | ITC:LDWP_IPP_NORTH,19% | 19% | 16% | 12% | 12%
SPRINGEN_7_N004,WHITE,16.304951960784315,0.1741039652104945,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9318356505376344,0.4087254838709678,0.4087254838709678,0.9318356505376344,744,70072.19807999999,0.20669093837984406,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 17% | 15% | 11%
VSTA_6_N008,WHITE,16.304951960784315,0.1741039652104945,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9318356505376344,0.4087254838709678,0.4087254838709678,0.9318356505376344,744,70072.19807999999,0.20669093837984406,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 17% | 15% | 11%
MVMPT_7_B1ND002,WHITE,16.708495098039215,0.1854505349785092,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-0.9988421505376344,0.2830634139784946,0.2830634139784946,0.9988421505376344,744,70072.19807999999,0.22203826246816705,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:SYLMAR-AC_BG_NG,20% | 20% | 18% | 13% | 7%
MIRALOMA_6_N014,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
MIRALOMA_6_N208,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
MIRALOMA_6_N209,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
CLEARCT_7_N1,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
CLEARGEN_6_N004,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
CLEARST_7_B1,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
MIRALOMA_6_N002,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
MIRALOMA_6_N007,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
MRLPKGEN_7_B1,WHITE,16.204760784313727,0.1915125710752186,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.1446659623655917,0.3177945766129031,0.3177945766129031,1.1446659623655917,744,70072.19807999999,0.20818698375995423,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 19% | 17% | 12% | 9%
WHITEW_7_N001,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
MCFLND_7_N012,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
AGUCALG1_7_B1,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
SRAPTA_7_ND001,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
MCFLND_7_N009,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
MCFLND_7_ND001,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
MCFLND_7_ND002,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
MCFLND_7_N010,WHITE,16.200633333333332,0.1638083190045843,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.8341192741935488,0.0182744825268817,0.0182744825268817,1.8341192741935488,744,70072.19807999999,0.19334748673948096,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH,18% | 18% | 15% | 14% | 10%
POLSPRNG_7_NBT3,WHITE,16.141965686274514,0.1774091580114936,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.5925942956989247,0.1381250067204301,0.1381250067204301,1.5925942956989247,744,70072.19807999999,0.1917321804034748,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 20% | 17% | 11% | 6%
POLSPRNG_7_NBT2,WHITE,16.141965686274514,0.1774091580114936,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.5925942956989247,0.1381250067204301,0.1381250067204301,1.5925942956989247,744,70072.19807999999,0.1917321804034748,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 20% | 17% | 11% | 6%
POLSPRNG_7_NBT1,WHITE,16.141965686274514,0.1773663521316075,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.5923780752688173,0.1381250067204301,0.1381250067204301,1.5923780752688173,744,70072.19807999999,0.19182248571184513,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 20% | 17% | 11% | 6%
MRCHNT2_7_N001,WHITE,16.133442156862746,0.1771561168024415,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.5934370967741935,0.1366034677419355,0.1366034677419355,1.5934370967741935,744,70072.19807999999,0.19044033112096442,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 20% | 16% | 12% | 7%
MRCHNT13_7_N002,WHITE,16.133442156862746,0.1771561168024415,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.5934370967741935,0.1366034677419355,0.1366034677419355,1.5934370967741935,744,70072.19807999999,0.19044033112096442,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 20% | 16% | 12% | 7%
MRCHNT13_7_N001,WHITE,16.133442156862746,0.1771561168024415,filled,378389869.6319999,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,5400.0,WECC path 15,-1.5934370967741935,0.1366034677419355,0.1366034677419355,1.5934370967741935,744,70072.19807999999,0.19044033112096442,NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1 | NOM:6110_COI_N-S | ITC:LDWP_IPP_NORTH | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,20% | 20% | 16% | 12% | 7%
