constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|AP1 FC-MK_1 500,2,135.22064,135.22064,69.00359,0.0,135.22064,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 MCCALL-SANGER_2 115,6,122.96225000000001,122.96225000000001,23.03037,0.0,122.96225000000001,NOM
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1|Base Case,13,120.82504999999999,120.82504999999999,15.76481,0.0,120.82504999999999,NOM
NOM:33541_AEC_TP1 _115_33540_TESLA   _115_BR_1 _1|Base Case,7,120.05642,120.05642,26.69172,0.0,120.05642,NOM
NOM:OMS_17556659_Devers230Bus_NG|Base Case,15,-91.19937,91.19937,0.0,-24.17221,91.19937,NOM
NOM:24138_SERRANO _500_24137_SERRANO _230_XF_1 _P|Base Case,4,78.11747,78.11747,54.62187,0.0,78.11747,NOM
ITC:SRP_NET_ITC|I|Base Case,40,-75.89528999999999,75.89528999999999,0.0,-6.69938,75.89528999999999,ITC
ITC:LADWP_NET_ITC|I|Base Case,4,-73.05333,73.05333,0.0,-39.78188,73.05333,ITC
NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1|PG1 MOSSLD 500-230 BK9,1,62.7448,62.7448,62.7448,0.0,62.7448,NOM
NOM:22604_OTAY    _69.0_22616_OTAYLKTP_69.0_BR_1 _1|SD1 MIGUEL-SALTCK_1 69,2,42.4192,42.4192,40.0834,0.0,42.4192,NOM
ITC:WECC_Path_41|E|Base Case,4,40.72526,40.72526,27.39885,0.0,40.72526,ITC
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 LOSBNS-MIDWAY 500 2,1,36.58622,36.58622,36.58622,0.0,36.58622,NOM
NOM:32218_DRUM    _115_32220_DTCH FL1_115_BR_1 _1|PG1 ATLNTC-GOLDHL 230,1,21.99962,21.99962,21.99962,0.0,21.99962,NOM
NOM:22884_WARNERS _69.0_22736_SANTYSBL_69.0_BR_1 _1|SD1 ASH-FELCTA-VLCNTR 69,3,19.67354,19.67354,9.29424,0.0,19.67354,NOM
NOM:24114_PARDEE  _230_24217_WARNETAP_230_BR_1 _1|Base Case,1,17.27067,17.27067,17.27067,0.0,17.27067,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_1 _1|PG1 MIDWAY-CALINT 230 2,1,13.96219,13.96219,13.96219,0.0,13.96219,NOM
ITC:TEPC_SPV_VAIL_ITC|I|Base Case,36,-12.94212,12.94212,0.0,-12.5015,12.94212,ITC
ITC:PACE_POPWEST_ITC|E|Base Case,2,-6.47848,6.47848,0.0,-6.47728,6.47848,ITC
ITC:LDWP_IPPDC-NS|I|Base Case,27,-6.16386,6.16386,0.0,-0.79687,6.16386,ITC
ITC:PACE_PATHC_ITC|E|Base Case,18,-5.57464,5.57464,0.0,-3.97678,5.57464,ITC
ITC:IPCO_ID-NW_ITC|I|Base Case,7,-4.52582,4.52582,0.0,-4.05656,4.52582,ITC
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|AP1 HDWASH-NGILA 500,1,3.88034,3.88034,3.88034,0.0,3.88034,NOM
NOM:OMS_17677775_Devers230Bus_NG|Base Case,1,-1.71501,1.71501,0.0,-1.71501,1.71501,NOM
ITC:SUMMIT_ITC|I|Base Case,350,-0.42000000000000004,0.42000000000000004,0.0,-0.0012,0.42000000000000004,ITC
ITC:NORTHGILA500_ITC|E|Base Case,195,-0.34919999999999995,0.34919999999999995,0.0,-0.0024,0.34919999999999995,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,254,-0.3196,0.3196,0.0,-0.0028,0.3196,ITC
ITC:LDWP_MCCULLOUG500|I|Base Case,114,-0.1316,0.1316,0.0,-0.0012,0.1316,ITC
ITC:PARKER_ITC|E|Base Case,251,-0.1172,0.1172,0.0,-0.0012,0.1172,ITC
ITC:WALC_NET_EXPORT_ITC|E|Base Case,56,-0.0672,0.0672,0.0,-0.0012,0.0672,ITC
ITC:MERCHANT_ITC|I|Base Case,26,-0.0312,0.0312,0.0,-0.0012,0.0312,ITC
ITC:SUMMIT_ITC|E|Base Case,7,-0.008,0.008,0.0,-0.0012,0.008,ITC
ITC:WALC_MEAD230_IMPORT_ITC|I|Base Case,19,-0.0076,0.0076,0.0,-0.0004,0.0076,ITC
ITC:PARKER_ITC|I|Base Case,9,-0.0036000000000000003,0.0036000000000000003,0.0,-0.0004,0.0036000000000000003,ITC
ITC:BLYTHE_ITC|I|Base Case,9,-0.0036000000000000003,0.0036000000000000003,0.0,-0.0004,0.0036000000000000003,ITC
ITC:BLYTHE_ITC|E|Base Case,5,-0.002,0.002,0.0,-0.0004,0.002,ITC
