node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
VESTAL_6_N026,RED,50.916831127450976,0.1223978800061106,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.707084456989249,0.3946178091397849,0.3946178091397849,7.707084456989249,744,278762.0549,0.8118682636074254,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 14% | 11% | 10%
VESTAL_6_N523,RED,50.916831127450976,0.1223978800061106,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.707084456989249,0.3946178091397849,0.3946178091397849,7.707084456989249,744,278762.0549,0.8118682636074254,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 14% | 11% | 10%
MOORPARK_2_B1,RED,50.486179313725486,0.1226094807068602,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.698062591397849,0.3030123454301076,0.3030123454301076,7.698062591397849,744,278762.0549,0.8023146230432603,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,21% | 15% | 14% | 10% | 10%
MOORPARK_6_N005,RED,50.486179313725486,0.1226094807068602,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.698062591397849,0.3030123454301076,0.3030123454301076,7.698062591397849,744,278762.0549,0.8023146230432603,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,21% | 15% | 14% | 10% | 10%
CATALNA2_7_N001,RED,53.00834299019608,0.1170174908375687,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.770351215053764,0.536178185483871,0.536178185483871,7.770351215053764,744,278762.0549,0.837434634247451,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 13% | 11% | 10%
WDT273_7_N006,RED,50.47696117647059,0.1224248704849022,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.70288414516129,0.2937402083333333,0.2937402083333333,7.70288414516129,744,278762.0549,0.8019666288168553,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,21% | 15% | 14% | 10% | 10%
LITEHIPE_6_N006,RED,49.86744318627451,0.1216508363301151,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.500122451612904,1.6199522379032254,1.6199522379032254,5.500122451612904,744,278762.0549,0.8102371078269845,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
STG1SGE_7_N001,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
CTG1BGE_7_N001,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALMERGB2_7_N001,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMIT_7_NBT2,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMT5G_7_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMT4G_7_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMT1G_7_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMT2G_7_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMT6G_7_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMT3G_7_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
ALAMITOS_2_B1,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
CTG1AGE_7_N001,RED,49.87528509803922,0.1259917657159376,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.595627032258065,1.7598388172043011,1.7598388172043011,5.595627032258065,744,278762.0549,0.8039785405284737,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 9%
CANYONP1_7_GN001,RED,49.91156093137255,0.1271544094255918,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.69284423655914,1.8337362970430109,1.8337362970430109,5.69284423655914,744,278762.0549,0.7983305244829318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 10%
CANYONP4_7_GN001,RED,49.91156093137255,0.1271544094255918,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.69284423655914,1.8337362970430109,1.8337362970430109,5.69284423655914,744,278762.0549,0.7983305244829318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 10%
CANYONP2_7_GN001,RED,49.91156093137255,0.1271544094255918,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.69284423655914,1.8337362970430109,1.8337362970430109,5.69284423655914,744,278762.0549,0.7983305244829318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 10%
CANYONP3_7_GN001,RED,49.91156093137255,0.1271544094255918,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.69284423655914,1.8337362970430109,1.8337362970430109,5.69284423655914,744,278762.0549,0.7983305244829318,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 10%
ALASB2_7_NSB2,RED,49.991179411764705,0.119128350039985,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.166730897849463,1.6135092741935482,1.6135092741935482,5.166730897849463,744,278762.0549,0.8041169726737237,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
DELAMO_2_N050,RED,49.991179411764705,0.119128350039985,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.166730897849463,1.6135092741935482,1.6135092741935482,5.166730897849463,744,278762.0549,0.8041169726737237,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
DELAMO_2_N074,RED,49.991179411764705,0.119128350039985,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.166730897849463,1.6135092741935482,1.6135092741935482,5.166730897849463,744,278762.0549,0.8041169726737237,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
DELAMO_2_N061,RED,49.991179411764705,0.119128350039985,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.166730897849463,1.6135092741935482,1.6135092741935482,5.166730897849463,744,278762.0549,0.8041169726737237,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
LITEHIPE_6_N009,RED,49.86744318627451,0.1216508363301151,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.500122451612904,1.6199522379032254,1.6199522379032254,5.500122451612904,744,278762.0549,0.8102371078269845,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
LITEHIPE_2_N041,RED,49.86744318627451,0.1216508363301151,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.500122451612904,1.6199522379032254,1.6199522379032254,5.500122451612904,744,278762.0549,0.8102371078269845,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
HARBORG_7_B3,RED,49.86744318627451,0.1201806814731345,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.316480994623656,1.5976869623655916,1.5976869623655916,5.316480994623656,744,278762.0549,0.8047114722266341,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
CENTERS_2_N036,RED,49.78457044117647,0.1189564741838056,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-5.779102661290324,1.570738924731183,1.570738924731183,5.779102661290324,744,278762.0549,0.8053366833340007,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,17% | 13% | 11% | 11% | 8%
PICOTHM_7_B1,RED,49.46312068627451,0.1195626674792411,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-4.929362755555555,1.6343178055555554,1.6343178055555554,4.929362755555555,720,278762.0549,0.8067472477794951,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,16% | 13% | 11% | 10% | 8%
PITCHGEN_7_B1,RED,49.492070637254905,0.1232309253960896,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.494915311111111,0.301077423611111,0.301077423611111,7.494915311111111,720,278762.0549,0.8019666288168553,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,21% | 15% | 14% | 10% | 10%
CAMINO_2_N001,RED,49.690691323529414,0.1237950262029494,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.861646569892474,-1.833122432795699,-1.833122432795699,7.861646569892474,744,278762.0549,0.6866749052865698,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:7820_TL 230S_OVERLOAD_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:MIGUEL_BKs_MXFLW_NG,18% | 13% | 12% | 12% | 11%
GLNARMC5_7_B5,RED,49.69215892156863,0.1162330098385288,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-6.628715649999999,0.8942110833333334,0.8942110833333334,6.628715649999999,720,278762.0549,0.7982288730500517,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,19% | 14% | 13% | 12% | 9%
GLNARMC4_7_B1,RED,49.69215892156863,0.1162330098385288,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-6.628715649999999,0.8942110833333334,0.8942110833333334,6.628715649999999,720,278762.0549,0.7982288730500517,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,19% | 14% | 13% | 12% | 9%
GLNARMC1_7_B1,RED,49.69215892156863,0.1162330098385288,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-6.628715649999999,0.8942110833333334,0.8942110833333334,6.628715649999999,720,278762.0549,0.7982288730500517,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,19% | 14% | 13% | 12% | 9%
GLNARMC3_7_B1,RED,49.69215892156863,0.1162330098385288,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-6.628715649999999,0.8942110833333334,0.8942110833333334,6.628715649999999,720,278762.0549,0.7982288730500517,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,19% | 14% | 13% | 12% | 9%
GLNARMC2_7_B1,RED,49.69215892156863,0.1162330098385288,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-6.628715649999999,0.8942110833333334,0.8942110833333334,6.628715649999999,720,278762.0549,0.7982288730500517,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,19% | 14% | 13% | 12% | 9%
PROCGEN_7_B1,RED,49.750051397058826,0.1232575661794835,filled,1505315096.46,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-7.483948627777777,0.3406070763888889,0.3406070763888889,7.483948627777777,720,278762.0549,0.8038411315006172,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P | NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,21% | 15% | 14% | 10% | 10%
