node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
HARDWK12_7_N002,RED,125.1817563235294,0.1103562416766009,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.564915738888892,-9.200531805555556,-9.200531805555556,16.564915738888892,720,494950.52205,3.1560841841549667,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1,26% | 22% | 16% | 10% | 7%
KINGSBRG_7_N002,RED,125.1817563235294,0.1103562416766009,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.564915738888892,-9.200531805555556,-9.200531805555556,16.564915738888892,720,494950.52205,3.1560841841549667,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1,26% | 22% | 16% | 10% | 7%
KINGSBRG_7_N003,RED,125.1817563235294,0.1103562416766009,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.564915738888892,-9.200531805555556,-9.200531805555556,16.564915738888892,720,494950.52205,3.1560841841549667,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1,26% | 22% | 16% | 10% | 7%
KINGSBUR_7_B1,RED,125.9487737254902,0.1038147747606488,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.75731657222222,-10.28478084722222,-10.28478084722222,16.75731657222222,720,494950.52205,3.212655076710538,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,27% | 23% | 16% | 10% | 5%
GWFGT2_7_B1,RED,123.97893676470588,0.1026049243917885,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.245422677777775,-11.08106625,-11.08106625,16.245422677777775,720,494950.52205,2.218337219083977,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,22% | 17% | 15% | 12% | 10%
LAKEVILE_2_B1,WHITE,48.39461215686275,0.1329195652117143,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.174602766666667,0.1630677291666667,0.1630677291666667,-5.174602766666667,720,494950.52205,1.4299515639880271,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,33% | 21% | 11% | 8% | 5%
MCCALL_1_N093,RED,126.84297046568628,0.1026423066734113,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.948638572222222,-11.54427375,-11.54427375,16.948638572222222,720,494950.52205,3.2676445125884723,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,27% | 23% | 16% | 10% | 5%
PINEFLT_7_B4,RED,129.8643585539216,0.0955173699627409,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-17.33119913333333,-11.347547333333331,-11.347547333333331,17.33119913333333,720,494950.52205,3.343717953905281,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,28% | 24% | 15% | 10% | 5%
BALCH3TP_2_B1,RED,129.8643585539216,0.0955173699627409,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-17.33119913333333,-11.347547333333331,-11.347547333333331,17.33119913333333,720,494950.52205,3.343717953905281,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,28% | 24% | 15% | 10% | 5%
PINEFLT_7_B3,RED,129.8643585539216,0.0955173699627409,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-17.33119913333333,-11.347547333333331,-11.347547333333331,17.33119913333333,720,494950.52205,3.343717953905281,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,28% | 24% | 15% | 10% | 5%
PINEFLT_7_B1,RED,129.8643585539216,0.0955173699627409,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-17.33119913333333,-11.347547333333331,-11.347547333333331,17.33119913333333,720,494950.52205,3.343717953905281,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,28% | 24% | 15% | 10% | 5%
HAAS_2_B1,RED,129.8643585539216,0.0955173699627409,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-17.33119913333333,-11.347547333333331,-11.347547333333331,17.33119913333333,720,494950.52205,3.343717953905281,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,28% | 24% | 15% | 10% | 5%
PINEFLT_2_B1,RED,129.8643585539216,0.0955173699627409,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-17.33119913333333,-11.347547333333331,-11.347547333333331,17.33119913333333,720,494950.52205,3.343717953905281,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,28% | 24% | 15% | 10% | 5%
TVYVLLY_6_N008,PURPLE,132.15790264705882,0.1607981718064387,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-14.898721000000002,9.771553645833334,9.771553645833334,14.898721000000002,720,494950.52205,3.11301095331495,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,26% | 22% | 21% | 9% | 4%
MCMULLN2_7_N002,RED,152.77343676470588,0.1409344829727384,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-19.91935813888889,-18.901207576388888,-18.901207576388888,19.91935813888889,720,494950.52205,4.102022617891,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,28% | 24% | 21% | 10% | 6%
KRMNFCP_7_N003,RED,161.62293926470588,0.069330956791533,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.35363487777778,-11.208302388888889,-11.208302388888889,22.35363487777778,720,494950.52205,4.655592417089778,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
SUWSOF70_6_B1,RED,161.62293926470588,0.0717546255634277,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.45501846111111,-11.25129701388889,-11.25129701388889,22.45501846111111,720,494950.52205,4.707065009784104,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
SUWSOFGN_7_N001,RED,161.62293926470588,0.0717546255634277,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.45501846111111,-11.25129701388889,-11.25129701388889,22.45501846111111,720,494950.52205,4.707065009784104,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
KRMNFCP_7_N002,RED,161.62293926470588,0.069330956791533,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.35363487777778,-11.208302388888889,-11.208302388888889,22.35363487777778,720,494950.52205,4.655592417089778,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
STROUD_6_N003,RED,161.62293926470588,0.069330956791533,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.35363487777778,-11.208302388888889,-11.208302388888889,22.35363487777778,720,494950.52205,4.655592417089778,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
AGRICO_7_NBT1,RED,161.62293926470588,0.069330956791533,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.35363487777778,-11.208302388888889,-11.208302388888889,22.35363487777778,720,494950.52205,4.655592417089778,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
STROUD_6_N005,RED,161.62293926470588,0.069330956791533,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-22.35363487777778,-11.208302388888889,-11.208302388888889,22.35363487777778,720,494950.52205,4.655592417089778,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:7430_CP6_NG | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,31% | 28% | 12% | 10% | 7%
CAMDEN_6_N011,RED,125.1817563235294,0.1103562416766009,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.564915738888892,-9.200531805555556,-9.200531805555556,16.564915738888892,720,494950.52205,3.1560841841549667,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1,26% | 22% | 16% | 10% | 7%
BARTON_1_N001,RED,126.3032238970588,0.1552560151961455,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-15.56574228888889,-17.039748194444442,-17.039748194444442,15.56574228888889,720,494950.52205,3.1215540267037962,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,24% | 24% | 21% | 9% | 4%
ULTPWRJ_1_N001,RED,124.77099526960784,0.1023892962816958,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-15.639448405555552,-11.0506595,-11.0506595,15.639448405555552,720,494950.52205,3.2334801514109293,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,26% | 22% | 17% | 9% | 5%
GWF_GT1_7_N004,RED,123.97893676470588,0.1026049243917885,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.245422677777775,-11.08106625,-11.08106625,16.245422677777775,720,494950.52205,2.218337219083977,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,22% | 17% | 15% | 12% | 10%
GWFGT1_7_N003,RED,123.97893676470588,0.1026049243917885,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.245422677777775,-11.08106625,-11.08106625,16.245422677777775,720,494950.52205,2.218337219083977,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,22% | 17% | 15% | 12% | 10%
S625_7_N001,RED,123.97893676470588,0.1029532425573897,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.06136541111111,-11.033607340277776,-11.033607340277776,16.06136541111111,720,494950.52205,2.2027883270415907,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,21% | 16% | 14% | 12% | 10%
S650ABS_7_NSR1,RED,123.97893676470588,0.1029532425573897,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.06136541111111,-11.033607340277776,-11.033607340277776,16.06136541111111,720,494950.52205,2.2027883270415907,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,21% | 16% | 14% | 12% | 10%
S650AB_7_N001,RED,123.97893676470588,0.1029532425573897,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.06136541111111,-11.033607340277776,-11.033607340277776,16.06136541111111,720,494950.52205,2.2027883270415907,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,21% | 16% | 14% | 12% | 10%
GWFGT1_7_B1,RED,123.97893676470588,0.1026049243917885,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.245422677777775,-11.08106625,-11.08106625,16.245422677777775,720,494950.52205,2.218337219083977,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4,22% | 17% | 15% | 12% | 10%
KCRDCT1_7_NG1,RED,124.67171487745098,0.1024543637828969,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-15.62927638888889,-11.0688158125,-11.0688158125,15.62927638888889,720,494950.52205,3.2306613462168596,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,26% | 22% | 17% | 9% | 5%
TUPMAN_1_N102,RED,56.85627205882353,0.0985726973227463,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.08846728888889,-2.4552410486111116,-2.4552410486111116,8.08846728888889,720,494950.52205,1.2756244605833265,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,26% | 21% | 11% | 9% | 8%
KCRDCT4_7_NBT2,RED,124.67171487745098,0.1024543637828969,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-15.62927638888889,-11.0688158125,-11.0688158125,15.62927638888889,720,494950.52205,3.2306613462168596,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,26% | 22% | 17% | 9% | 5%
KCRDCT3_7_NBT1,RED,124.67171487745098,0.1024543637828969,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-15.62927638888889,-11.0688158125,-11.0688158125,15.62927638888889,720,494950.52205,3.2306613462168596,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,26% | 22% | 17% | 9% | 5%
KCRDCT2_7_NG2,RED,124.67171487745098,0.1024543637828969,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-15.62927638888889,-11.0688158125,-11.0688158125,15.62927638888889,720,494950.52205,3.2306613462168596,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,26% | 22% | 17% | 9% | 5%
WSTFRSO_1_N017,RED,124.59138713235296,0.1054586080469256,filled,346465365.435,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-16.449386194444443,-11.868930972222222,-11.868930972222222,16.449386194444443,720,494950.52205,3.2464165378544427,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:7430_CP6_NG | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,27% | 23% | 17% | 10% | 5%
VICTOR_7_N019,WHITE,26.372022745098036,0.1372719713283779,filled,307170755.712,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-1.506918588888889,0.7751204027777779,0.7751204027777779,1.506918588888889,720,56883.47328,0.7115978213561026,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,28% | 20% | 19% | 7% | 4%
VICTOR_7_N018,WHITE,26.372022745098036,0.1372719713283779,filled,307170755.712,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-1.506918588888889,0.7751204027777779,0.7751204027777779,1.506918588888889,720,56883.47328,0.7115978213561026,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,28% | 20% | 19% | 7% | 4%
WSTWND_7_N001,RED,26.56451816176471,0.1467321647457981,filled,307170755.712,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-3.089674488888889,0.3404005,0.3404005,3.089674488888889,720,56883.47328,0.7648732737294862,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,31% | 19% | 9% | 8% | 4%
WSTWNDG2_7_N001,RED,26.56451816176471,0.1467321647457981,filled,307170755.712,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-3.089674488888889,0.3404005,0.3404005,3.089674488888889,720,56883.47328,0.7648732737294862,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,31% | 19% | 9% | 8% | 4%
TEHAPI1_6_N003,RED,26.56451816176471,0.1467321647457981,filled,307170755.712,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-3.089674488888889,0.3404005,0.3404005,3.089674488888889,720,56883.47328,0.7648732737294862,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | ITC:LDWP_IPP_NORTH | NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1 | NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1 | NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,31% | 19% | 9% | 8% | 4%
