constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:30055_GATES1  _500_30900_GATES   _230_XF_11_P|PG1 GATES 500-230 BK12,16,292.708,292.708,41.9615,0.0,292.708,NOM
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1|Base Case,24,267.13154999999995,267.13154999999995,27.5228,0.0,267.13154999999995,NOM
ITC:CZ 345kV|I|Base Case,2,260.11929,260.11929,137.51585,0.0,260.11929,ITC
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,13,242.20439000000002,242.20439000000002,54.13055,0.0,242.20439000000002,NOM
NOM:22884_WARNERS _69.0_22736_SANTYSBL_69.0_BR_1 _1|SD1 ASH-FELCTA-VLCNTR 69,12,234.01370999999997,234.01370999999997,118.70016,0.0,234.01370999999997,NOM
ITC:Line_OC-LSS_230KV|I|AP1 OC 230-69 BK 1,3,233.47596,233.47596,78.78518,0.0,233.47596,ITC
ITC:SRP_NET_ITC|E|Base Case,56,-218.03489000000002,218.03489000000002,0.0,-12.39525,218.03489000000002,ITC
ITC:BOMT-HMWY1_A|I|Base Case,9,213.32708,213.32708,53.38343,0.0,213.32708,ITC
NOM:36850_KIFER   _115_35615_FMC     _115_BR_1 _1|PG2 COCOSB-BRDSLD-COCOPP 230,3,202.54278,202.54278,79.75197,0.0,202.54278,NOM
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 MIDWAY 500-230 BK12,6,196.13319,196.13319,57.38206,0.0,196.13319,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 VINCNT SOUTH BUS 500,12,195.99707999999998,195.99707999999998,30.50243,0.0,195.99707999999998,NOM
NOM:22430_SILVERGT_230_22597_OLDTWNTP_230_BR_1 _1|SD1 SLVRGT-OLDTWN 230,6,188.43090999999998,188.43090999999998,59.70402,0.0,188.43090999999998,NOM
NOM:32290_OLIVH J1_115_32214_RIO OSO _115_BR_1 _1|PG1 PALRMO-PEASE 115,6,184.48313000000002,184.48313000000002,61.89105,0.0,184.48313000000002,NOM
NOM:34366_SANGER  _115_34370_MC CALL _115_BR_3 _1|PG1 MCCALL-SANGER_2 115,2,160.48735,160.48735,145.22813,0.0,160.48735,NOM
NOM:32374_DRUM    _60.0_32376_BONNIE N_60.0_BR_1 _1|PG1 COLGAT 230-60 BK3,1,149.95503,149.95503,149.95503,0.0,149.95503,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 VINCNT NORTH BUS 500,5,147.19456,147.19456,57.71724,0.0,147.19456,NOM
NOM:33936_MELNS JB_115_33951_VLYHMTP1_115_BR_1 _1|Base Case,1,143.81713,143.81713,143.81713,0.0,143.81713,NOM
NOM:36850_KIFER   _115_35615_FMC     _115_BR_1 _1|PG1 NRTHRN-SCOTT_1 115,2,135.26661000000001,135.26661000000001,72.40799,0.0,135.26661000000001,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|Base Case,2,132.38745,132.38745,100.28498,0.0,132.38745,NOM
NOM:32218_DRUM    _115_32220_DTCH FL1_115_BR_1 _1|PG1 DRUM-RIOOSO 115 1_M,3,119.46859,119.46859,49.75587,0.0,119.46859,NOM
NOM:36850_KIFER   _115_35615_FMC     _115_BR_1 _1|PG1 MNTVIS 230-115 BK3,1,110.43365,110.43365,110.43365,0.0,110.43365,NOM
NOM:7760_DEV_RDB_ALIS|Base Case,16,-103.11458000000002,103.11458000000002,0.0,-23.89027,103.11458000000002,NOM
ITC:LDWP_IPPDC-NS|I|Base Case,23,-102.77708,102.77708,0.0,-9.28794,102.77708,ITC
ITC:PACW_BPAT.PACW_ITC|I|Base Case,9,-101.56193,101.56193,0.0,-21.39919,101.56193,ITC
ITC:IPCO_LAGRANDE_ITC|I|Base Case,14,-98.00670000000001,98.00670000000001,0.0,-11.10166,98.00670000000001,ITC
ITC:Line_MA-SLL_69KV|I|SD1 NGILA-IVALLY 500,6,85.13517999999999,85.13517999999999,18.97828,0.0,85.13517999999999,ITC
ITC:PACE_FOURCORNE345_ITC|E|Base Case,26,-82.42178000000001,82.42178000000001,0.0,-10.01841,82.42178000000001,ITC
ITC:IPCO_LAGRANDE_ITC|E|Base Case,15,-74.19712000000001,74.19712000000001,0.0,-16.88943,74.19712000000001,ITC
ITC:NWMT_AMPS_EAST|E|Base Case,44,-73.84009,73.84009,0.0,-9.7008,73.84009,ITC
ITC:Line_MA-OD_69KV|I|AP1 IV-SGT_1 69,1,65.4914,65.4914,65.4914,0.0,65.4914,ITC
ITC:Line_OC-LSS_230KV|I|AP1 FC-MK_1 500,1,60.2643,60.2643,60.2643,0.0,60.2643,ITC
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|Base Case,1,58.80699,58.80699,58.80699,0.0,58.80699,NOM
NOM:30529_BRDSLDNG_230_30478_LAMBIE  _230_BR_1 _1|PG1 PEABDY-BRDSLD 230,1,56.85237,56.85237,56.85237,0.0,56.85237,NOM
NOM:32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1|PG1 PALRMO-TBLMTN 230,3,52.33675,52.33675,19.21852,0.0,52.33675,NOM
NOM:33920_RCTRK J._115_33922_R.TRACK _115_BR_1 _1|Base Case,7,45.23104,45.23104,6.81226,0.0,45.23104,NOM
NOM:34706_WESTPARK_115_34752_KERN PWR_115_BR_1 _1|PG1 KERNPP-WESTPK_2 115,2,40.25455,40.25455,40.15065,0.0,40.25455,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 TRACY-LOSBNS 500,5,37.79832,37.79832,12.20841,0.0,37.79832,NOM
NOM:24087_MAGUNDEN_230_24401_ANTELOPE_230_BR_1 _1|SC1 MAGNDN-ANTLPE_2 230,3,31.56402,31.56402,13.31065,0.0,31.56402,NOM
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1|PG1 GATES-LOSBNS_1 500,1,23.58277,23.58277,23.58277,0.0,23.58277,NOM
ITC:XFMR1    230.AIR_WASN|I|Base Case,3,21.824260000000002,21.824260000000002,7.65062,0.0,21.824260000000002,ITC
NOM:MAXBURN_ALISO_SDGE|Base Case,4,-21.73351,21.73351,0.0,-8.95749,21.73351,NOM
ITC:PACE_PATHC_ITC|E|Base Case,7,-19.42927,19.42927,0.0,-8.75581,19.42927,ITC
NOM:28726_IVANPA  _230_28727_IVANPAH _115_XF_4A|Base Case,2,17.59865,17.59865,13.7688,0.0,17.59865,NOM
NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1|SD1 SXCYN-ARTRAN 230,2,15.68627,15.68627,14.59326,0.0,15.68627,NOM
NOM:33932_MELONES _115_33500_MELNS JA_115_BR_1 _1|PG2 TRACY SOUTH DLO 500,1,14.20424,14.20424,14.20424,0.0,14.20424,NOM
NOM:6410_CP11_NG|Base Case,8,-11.59554,11.59554,0.0,-3.06941,11.59554,NOM
ITC:ATW_STJ 1|I|Base Case,3,10.72768,10.72768,8.60949,0.0,10.72768,ITC
ITC:BPAT_NET_ITC|E|Base Case,4,-10.1833,10.1833,0.0,-2.73197,10.1833,ITC
ITC:NEVP_NET_ITC|I|Base Case,1,-5.46399,5.46399,0.0,-5.46399,5.46399,ITC
NOM:6410_CP7_NG|Base Case,1,-1.12813,1.12813,0.0,-1.12813,1.12813,NOM
ITC:PALOVRDE_ITC|I|Base Case,384,-0.7384,0.7384,0.0,-0.006,0.7384,ITC
ITC:PARKER_ITC|E|Base Case,891,-0.44040000000000007,0.44040000000000007,0.0,-0.0012,0.44040000000000007,ITC
ITC:SRP_MARKETPLACE_ITC|E|Base Case,317,-0.37879999999999997,0.37879999999999997,0.0,-0.0012,0.37879999999999997,ITC
NOM:32376_BONNIE N_60.0_32367_CPEHRNTP_60.0_BR_1 _1|PG1 COLGAT 230-60 BK3,1,0.3318,0.3318,0.3318,0.0,0.3318,NOM
ITC:SUMMIT_ITC|E|Base Case,207,-0.24599999999999997,0.24599999999999997,0.0,-0.0012,0.24599999999999997,ITC
ITC:BLYTHE_ITC|E|Base Case,476,-0.24119000000000002,0.24121,1e-05,-0.0012,0.24119000000000002,ITC
ITC:PNM_SRP_ITC|E|Base Case,27,-0.20888,0.20888,0.0,-0.16808,0.20888,ITC
ITC:NORTHGILA500_ITC|E|Base Case,46,-0.10199999999999998,0.10199999999999998,0.0,-0.0024,0.10199999999999998,ITC
ITC:MERCHANT_ITC|I|Base Case,50,-0.06,0.06,0.0,-0.0012,0.06,ITC
ITC:LDWP_MCCULLOUG500|I|Base Case,48,-0.058399999999999994,0.058399999999999994,0.0,-0.0024,0.058399999999999994,ITC
ITC:LDWP_CRYSTAL500|I|Base Case,31,-0.0364,0.0364,0.0,-0.0012,0.0364,ITC
ITC:SRP_MARKETPLACE_ITC|I|Base Case,19,-0.020799999999999996,0.020799999999999996,0.0,-0.0012,0.020799999999999996,ITC
ITC:PARKER_ITC|I|Base Case,37,-0.0148,0.0148,0.0,-0.0004,0.0148,ITC
ITC:BLYTHE_ITC|I|Base Case,37,-0.0148,0.0148,0.0,-0.0004,0.0148,ITC
ITC:PALOVRDE_ITC|E|Base Case,14,-0.014799999999999997,0.014799999999999997,0.0,-0.0012,0.014799999999999997,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,21,-0.011200000000000002,0.011200000000000002,0.0,-0.0012,0.011200000000000002,ITC
