node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_sum_abs_mu,kstar_contribution,top5_lines,top5_shares
BLLEHVN_6_N009,BLUE,76.2193481372549,0.1343654359384108,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.565684935483872,5.086332950268819,5.086332950268819,-6.565684935483872,744,499427.99166,2.0324549776025083,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,27% | 15% | 9% | 6% | 5%
MILLBRAE_1_N007,BLUE,76.21880230392156,0.1316046522783003,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.447768,4.971919227150538,4.971919227150538,-6.447768,744,499427.99166,2.006615246494432,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,27% | 15% | 9% | 6% | 5%
BAYMDWS_1_N004,BLUE,75.22467397058824,0.1315881943822715,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.382321252688173,4.9525221438172045,4.9525221438172045,-6.382321252688173,744,499427.99166,1.9747899974597551,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,27% | 15% | 9% | 6% | 5%
RALSTTPB_6_N008,BLUE,75.13592073529412,0.1664729181964762,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.1718396344086015,6.212559879032257,6.212559879032257,-7.1718396344086015,744,499427.99166,2.751606644489675,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,33% | 14% | 9% | 8% | 5%
USWP-JRW_2_N001,BLUE,71.42516450980392,0.1395289535198322,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.285162236559139,4.423679287634409,4.423679287634409,-6.285162236559139,744,499427.99166,1.8761804268276014,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,25% | 15% | 9% | 5% | 5%
CAYETNO_2_N003,BLUE,71.42516450980392,0.138146796811816,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.308348301075269,4.483357694892474,4.483357694892474,-6.308348301075269,744,499427.99166,1.8759751897753563,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,25% | 15% | 9% | 5% | 5%
CAYETNO_2_N002,BLUE,71.42516450980392,0.138146796811816,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.308348301075269,4.483357694892474,4.483357694892474,-6.308348301075269,744,499427.99166,1.8759751897753563,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,25% | 15% | 9% | 5% | 5%
Q067STG1_7_N002,BLUE,70.05893730392157,0.1266946372094155,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.295144220430107,4.9039014045698925,4.9039014045698925,-6.295144220430107,744,499427.99166,1.8125214201890096,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,25% | 16% | 9% | 5% | 5%
Q045CTG1_7_N002,BLUE,70.05893730392157,0.1266946372094155,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.295144220430107,4.9039014045698925,4.9039014045698925,-6.295144220430107,744,499427.99166,1.8125214201890096,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,25% | 16% | 9% | 5% | 5%
MISSON_1_N015,BLUE,76.62340053921568,0.1341590836269385,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.491376247311828,4.95524804435484,4.95524804435484,-6.491376247311828,744,499427.99166,2.0542234083577466,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,28% | 15% | 9% | 6% | 5%
ESHORE_2_B1,BLUE,70.05893730392157,0.1266946372094155,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.295144220430107,4.9039014045698925,4.9039014045698925,-6.295144220430107,744,499427.99166,1.8125214201890096,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,25% | 16% | 9% | 5% | 5%
OXMOUNTN_6_N001,BLUE,69.14492416666667,0.1522208941735302,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.584589500000001,5.323877291666666,5.323877291666666,-6.584589500000001,744,499427.99166,2.428996467417497,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,31% | 15% | 9% | 8% | 5%
C877P1C2_7_N001,RED,68.41752352941177,0.0847609673546413,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.855882317204301,-1.6290946774193549,-1.6290946774193549,8.855882317204301,744,499427.99166,1.7959241475769332,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,21% | 19% | 9% | 6% | 5%
C877P2C2_7_N001,RED,68.41752352941177,0.0847609673546413,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.855882317204301,-1.6290946774193549,-1.6290946774193549,8.855882317204301,744,499427.99166,1.7959241475769332,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,21% | 19% | 9% | 6% | 5%
C877P2C2_7_ND002,RED,68.41752352941177,0.0847609673546413,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.855882317204301,-1.6290946774193549,-1.6290946774193549,8.855882317204301,744,499427.99166,1.7959241475769332,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,21% | 19% | 9% | 6% | 5%
CAFLTSSS_2_B1,RED,68.41752352941177,0.0847609673546413,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-8.855882317204301,-1.6290946774193549,-1.6290946774193549,8.855882317204301,744,499427.99166,1.7959241475769332,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,21% | 19% | 9% | 6% | 5%
EMBRCDR_2_N001,BLUE,67.29244745098039,0.1395621784266914,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.20872608064516,4.736663111559141,4.736663111559141,-6.20872608064516,744,499427.99166,2.1067641670473205,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,28% | 15% | 9% | 7% | 5%
DERRICK_6_N002,RED,66.70105539215686,0.0910151416400758,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.111272594444443,-1.7587453472222228,-1.7587453472222228,9.111272594444443,720,499427.99166,1.888817137698451,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,22% | 20% | 9% | 7% | 5%
DERRICK_6_N003,RED,66.70105539215686,0.0910151416400758,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.111272594444443,-1.7587453472222228,-1.7587453472222228,9.111272594444443,720,499427.99166,1.888817137698451,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,22% | 20% | 9% | 7% | 5%
WRGHTPP_6_N002,WHITE,64.30446906862745,0.0932095041141403,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,2.0511063494623647,-0.6600322244623656,-0.6600322244623656,-2.0511063494623647,744,499427.99166,2.6189073259426046,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,30% | 12% | 11% | 9% | 5%
TULRLK_7_N015,RED,64.09002450980392,0.2281915825826323,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.36744264516129,-1.505454254032258,-1.505454254032258,9.36744264516129,744,499427.99166,1.529724567994915,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | NOM:34418_KINGSBRG_115_34405_FRWT TAP_115_BR_1 _1,14% | 10% | 8% | 7% | 5%
VASCJCT_6_B1,BLUE,63.83345642156863,0.1176507426929049,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.999681822580645,4.0437179368279565,4.0437179368279565,-5.999681822580645,744,499427.99166,1.6650351679186925,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH | ITC:CLOVER_MONA_345_1,24% | 16% | 10% | 5% | 5%
MARTINC_1_GN001,BLUE,76.62340053921568,0.1339239678555046,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.485176274193549,4.953380994623656,4.953380994623656,-6.485176274193549,744,499427.99166,2.0523316352170182,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,28% | 15% | 9% | 6% | 5%
MARTINC_1_B1,BLUE,76.62340053921568,0.1339239678555046,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.485176274193549,4.953380994623656,4.953380994623656,-6.485176274193549,744,499427.99166,2.0523316352170182,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,28% | 15% | 9% | 6% | 5%
SWIFT_1_GN001,BLUE,82.14256259803922,0.1547871279312625,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,5.97671729032258,5.7474179435483865,5.7474179435483865,-5.97671729032258,744,499427.99166,2.887851409181274,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,33% | 13% | 9% | 8% | 4%
Q643WC2_7_N001,RED,77.40598529411764,0.0803684380922773,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.158291897849464,-2.2573642943548387,-2.2573642943548387,9.158291897849464,744,499427.99166,2.2350533772386947,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,25% | 16% | 8% | 8% | 5%
MTVIEW_1_GN001,BLUE,81.80025107843137,0.1498262062886325,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.203762456989248,6.051637748655914,6.051637748655914,-7.203762456989248,744,499427.99166,2.4813980952510906,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,31% | 14% | 8% | 8% | 5%
SNJOSEB_1_N001,BLUE,81.7351525,0.3924425654399014,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,15.46818830107527,15.473414993279569,15.473414993279569,-15.46818830107527,744,499427.99166,2.7706889165524604,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1 | NOM:35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,24% | 18% | 12% | 10% | 6%
MILPITAS_1_N008,BLUE,81.40576009803922,0.1439208373199208,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.967813903225806,5.965562076612902,5.965562076612902,-6.967813903225806,744,499427.99166,2.4844727245903506,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,31% | 14% | 8% | 7% | 5%
ORTIGAGN_7_N004,WHITE,80.57047901960783,0.1009280321284031,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-0.7102294462365597,-1.1039799663978498,-1.1039799663978498,0.7102294462365597,744,499427.99166,3.334730569723159,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,33% | 12% | 8% | 5% | 5%
ORTIGAGN_7_N003,WHITE,80.57047901960783,0.1009280321284031,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-0.7102294462365597,-1.1039799663978498,-1.1039799663978498,0.7102294462365597,744,499427.99166,3.334730569723159,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,33% | 12% | 8% | 5% | 5%
ORTIGAGN_7_N001,WHITE,80.57047901960783,0.1009280321284031,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-0.7102294462365597,-1.1039799663978498,-1.1039799663978498,0.7102294462365597,744,499427.99166,3.334730569723159,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,33% | 12% | 8% | 5% | 5%
CSCCOG_6_N001,BLUE,79.22874654411766,0.2479382149626177,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.158829272222222,7.1859678263888895,7.1859678263888895,-8.158829272222222,720,499427.99166,2.3457116378275984,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,26% | 13% | 9% | 8% | 6%
CSCGNRA1_7_N101,BLUE,78.42475767156861,0.2352415641722428,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.976631438888888,6.974243666666666,6.974243666666666,-7.976631438888888,720,499427.99166,2.3284437571872036,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,27% | 13% | 8% | 8% | 6%
CSCGNRA2_7_N101,BLUE,78.30206036764706,0.2363139446444417,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.966840605555556,6.966810124999999,6.966810124999999,-7.966840605555556,720,499427.99166,2.3263776309998825,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:35618_SN JSE A_115_35616_SNJOSEB _115_BR_1 _1 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12,26% | 13% | 8% | 8% | 6%
PERMNNTE_6_GN001,BLUE,77.53275583333334,0.1658887935943264,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.111475043010754,6.193554213709677,6.193554213709677,-7.111475043010754,744,499427.99166,2.7418044329189244,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | ITC:LDWP_IPP_NORTH,33% | 14% | 9% | 8% | 5%
Q643WC2_7_N002,RED,77.40598529411764,0.0803684380922773,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.158291897849464,-2.2573642943548387,-2.2573642943548387,9.158291897849464,744,499427.99166,2.2350533772386947,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,25% | 16% | 8% | 8% | 5%
Q643WC2_7_N003,RED,77.40598529411764,0.0803684380922773,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.158291897849464,-2.2573642943548387,-2.2573642943548387,9.158291897849464,744,499427.99166,2.2350533772386947,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,25% | 16% | 8% | 8% | 5%
CABALLO3_7_N002,RED,77.40598529411764,0.0803684380922773,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.158291897849464,-2.2573642943548387,-2.2573642943548387,9.158291897849464,744,499427.99166,2.2350533772386947,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,25% | 16% | 8% | 8% | 5%
LARKIN12_7_LN001,BLUE,76.62340053921568,0.1341590836269385,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,6.491376247311828,4.95524804435484,4.95524804435484,-6.491376247311828,744,499427.99166,2.0542234083577466,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30735_METCALF _230_30042_METCALF _500_XF_12 | ITC:LDWP_IPP_NORTH,28% | 15% | 9% | 6% | 5%
SLATE_7_N005,RED,77.40598529411764,0.0803684380922773,filled,349599594.162,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,-9.158291897849464,-2.2573642943548387,-2.2573642943548387,9.158291897849464,744,499427.99166,2.2350533772386947,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1 | NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3 | NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2 | NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1 | ITC:LDWP_IPP_NORTH,25% | 16% | 8% | 8% | 5%
