physical_line,n_tpp_projects,earliest_isd_active,latest_isd_active,oldest_plan_year,max_slip_years,projects_summary,projects_summary_html,sources_checked_html
NOM:30440_TULUCAY _230_30460_VACA-DIX_230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30460_VACA-DIX_230_30472_PEABODY _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30460_VACA-DIX_230_30478_LAMBIE  _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30472_PEABODY _230_30529_BRDSLDNG_230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30495_STAGG   _230_30624_TESLA E _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30500_BELLOTA _230_30501_BLLTA 1M_ 1.0_XF_1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30500_BELLOTA _230_30515_WARNERVL_230_BR_1 _1,1,2024.0,2024.0,2017.0,7.0,"""Warnerville-Bellota 230 kV line reconductoring"" (PG&E, plan 2012-2013, orig ISD '17 → now '24, slipped 7 yr, In-Service)","<b>Warnerville-Bellota 230 kV line reconductoring</b> <span style='color:#888'>(PG&amp;E, plan 2012-2013, orig ISD &#x27;17 → now &#x27;24, slipped 7 yr, In-Service)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a>","&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30515_WARNERVL_230_30800_WILSON  _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30529_BRDSLDNG_230_30478_LAMBIE  _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30529_BRDSLDNG_230_30523_CC SUB  _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30575_WND MSTR_230_38610_DELTAPMP_230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30585_LS PSTAS_230_30630_NEWARK  _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30622_EIGHT MI_230_30495_STAGG   _230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30635_NWK DIST_230_30731_LS ESTRS_230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30640_TESLA C _230_30040_TESLA   _500_XF_6H,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30705_MONTAVIS_230_30730_HICKS   _230_BR_2 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30735_METCALF _230_30042_METCALF _500_XF_12,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,1,2026.0,2026.0,2026.0,0.0,"""Moss Landing – Las Aguilas 230 kV Series Reactor Project"" (PG&E, plan 2021-2022, orig ISD '26 → now '26, In-Flight)","<b>Moss Landing – Las Aguilas 230 kV Series Reactor Project</b> <span style='color:#888'>(PG&amp;E, plan 2021-2022, orig ISD &#x27;26 → now &#x27;26, In-Flight)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a>","&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30765_LOSBANOS_230_30766_PADR FLT_230_BR_1 _1,0,,,,,,,"&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,11,2021.0,2032.0,2013.0,17.0,"""Midway-Kern PP Nos. 1,3 and 4 230 kV Lines Capacity Increase (Kern PP 230 kV Area Reinforcement Project)"" (PG&E, plan 2010-2011, orig ISD '13 → now '21, slipped 8 yr, In-Service); ""Panoche – Ora Loma 115 kV Line Reconductoring"" (PG&E, plan 2015-2016, orig ISD '21 → now '24, slipped 3 yr, In-Service); ""Gates 500 kV Dynamic Voltage Support"" (PG&E, plan 2018-2019, orig ISD '25 → now '25, In-Service); ""Gates 500 kV Dynamic Voltage Support (Orchard Substation)"" (LS Power, plan 2018-2019, orig ISD '24 → now '25, slipped 1 yr, In-service); ""Midway – Kern PP #2 230 kV Line"" (PG&E, plan 2013-2014, orig ISD '19 → now '28, slipped 9 yr, In flight); ""Midway-Temblor 115 kV Line Reconductor and Voltage Support"" (PG&E, plan 2012-2013, orig ISD '18 → now '28, slipped 10 yr, In-Flight); ""Panoche 115 kV Circuit Breaker Replacement and 230 kV Bus Upgrade project"" (PG&E, plan 2022-2023, orig ISD '32 → now '28, slipped -4 yr, In-Flight); ""North of Mesa Upgrade (formerly Midway-Andrew 230 kV Project)"" (PG&E, plan 2012-2013, orig ISD '19 → now '29, slipped 10 yr, Cancelled); ""Gates 230/70 kV Transformer Addition"" (PG&E, plan 2023-2024, orig ISD '30 → now '30, Initiating); ""Midway-Kern PP Nos. 1,3 and 4 230 kV Lines Capacity Increase (Midway 230kV Bus Section D Upgrade Project)"" (PG&E, plan 2010-2011, orig ISD '13 → now '30, slipped 17 yr, In-Flight); ""Midway – Kern PP #2 230 kV Line
(Bakersfield-Kern Reconductor)"" (PG&E, plan 2013-2014, orig ISD '19 → now '32, slipped 13 yr, In flight)","<b>Midway-Kern PP Nos. 1,3 and 4 230 kV Lines Capacity Increase (Kern PP 230 kV Area Reinforcement Project)</b> <span style='color:#888'>(PG&amp;E, plan 2010-2011, orig ISD &#x27;13 → now &#x27;21, slipped 8 yr, In-Service)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Panoche – Ora Loma 115 kV Line Reconductoring</b> <span style='color:#888'>(PG&amp;E, plan 2015-2016, orig ISD &#x27;21 → now &#x27;24, slipped 3 yr, In-Service)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Gates 500 kV Dynamic Voltage Support</b> <span style='color:#888'>(PG&amp;E, plan 2018-2019, orig ISD &#x27;25 → now &#x27;25, In-Service)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Gates 500 kV Dynamic Voltage Support (Orchard Substation)</b> <span style='color:#888'>(LS Power, plan 2018-2019, orig ISD &#x27;24 → now &#x27;25, slipped 1 yr, In-service)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Midway – Kern PP #2 230 kV Line</b> <span style='color:#888'>(PG&amp;E, plan 2013-2014, orig ISD &#x27;19 → now &#x27;28, slipped 9 yr, In flight)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Midway-Temblor 115 kV Line Reconductor and Voltage Support</b> <span style='color:#888'>(PG&amp;E, plan 2012-2013, orig ISD &#x27;18 → now &#x27;28, slipped 10 yr, In-Flight)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Panoche 115 kV Circuit Breaker Replacement and 230 kV Bus Upgrade project</b> <span style='color:#888'>(PG&amp;E, plan 2022-2023, orig ISD &#x27;32 → now &#x27;28, slipped -4 yr, In-Flight)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>North of Mesa Upgrade (formerly Midway-Andrew 230 kV Project)</b> <span style='color:#888'>(PG&amp;E, plan 2012-2013, orig ISD &#x27;19 → now &#x27;29, slipped 10 yr, Cancelled)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Gates 230/70 kV Transformer Addition</b> <span style='color:#888'>(PG&amp;E, plan 2023-2024, orig ISD &#x27;30 → now &#x27;30, Initiating)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Midway-Kern PP Nos. 1,3 and 4 230 kV Lines Capacity Increase (Midway 230kV Bus Section D Upgrade Project)</b> <span style='color:#888'>(PG&amp;E, plan 2010-2011, orig ISD &#x27;13 → now &#x27;30, slipped 17 yr, In-Flight)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br><br><b>Midway – Kern PP #2 230 kV Line
(Bakersfield-Kern Reconductor)</b> <span style='color:#888'>(PG&amp;E, plan 2013-2014, orig ISD &#x27;19 → now &#x27;32, slipped 13 yr, In flight)</span><br>&nbsp;&nbsp;source: <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a>","&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/approved-projects-transmission-planning-process-jul-2025.xlsx"" target=""_blank"" rel=""noopener"">CAISO Approved Projects XLSX (Jul-2025)</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/appendix-h-board-approved-2024-2025-transmission-plan.pdf"" target=""_blank"" rel=""noopener"">CAISO 2024-2025 Board-Approved Transmission Plan, Appendix H</a><br>&nbsp;&nbsp;• <a href=""https://www.caiso.com/documents/attachment-1-approved-projects-transmission-planning-process-oct-2025.pdf"" target=""_blank"" rel=""noopener"">CAISO Approved Projects Attachment 1 (Oct 2025, SCE)</a>"
