constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
ITC:Line_MA-OD_69KV|I|AP1 AR-OD 69,9,57.85253000000001,57.85253000000001,16.36003,0.0,57.85253000000001,ITC
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 VINCNT-WHIRWD_1 500,16,53.23032,53.23032,12.50536,0.0,53.23032,NOM
NOM:30915_MORROBAY_230_30930_MESA PGE_230_BR_1 _1|Base Case,6,38.3356,38.3356,13.58894,0.0,38.3356,NOM
NOM:22604_OTAY    _69.0_22616_OTAYLKTP_69.0_BR_1 _1|SD1 MIGUEL-SALTCK_1 69,1,37.28939,37.28939,37.28939,0.0,37.28939,NOM
NOM:6110_COI_N-S|Base Case,1,-34.64738,34.64738,0.0,-34.64738,34.64738,NOM
NOM:35602_ZNKER J2_115_36850_KIFER   _115_BR_1 _1|PG1 LOSEST-METCLF 230,1,34.38149,34.38149,34.38149,0.0,34.38149,NOM
NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3|Base Case,2,32.42286,32.42286,21.90082,0.0,32.42286,NOM
ITC:IPCO_LAGRANDE_ITC|I|Base Case,9,-31.33248,31.33248,0.0,-14.47625,31.33248,ITC
ITC:IPCO_BORAHWEST_ITC|I|Base Case,4,-26.37392,26.37392,0.0,-7.64615,26.37392,ITC
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|PG1 MIDWAY 500-230 BK12,2,19.264339999999997,19.264339999999997,10.9317,0.0,19.264339999999997,NOM
NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2|Base Case,4,16.88243,16.88243,7.36487,0.0,16.88243,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SC1 MIDWAY-VINCNT_1 500,2,9.60172,9.60172,5.4138,0.0,9.60172,NOM
ITC:PACE_PATHC_ITC|I|Base Case,31,-8.978060000000001,8.978060000000001,0.0,-5.06942,8.978060000000001,ITC
NOM:33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1|Base Case,8,8.54152,8.54152,2.25707,0.0,8.54152,NOM
NOM:24601_VICTOR  _230_24085_LUGO    _230_BR_1 _1|Base Case,3,7.145449999999999,7.145449999999999,5.83646,0.0,7.145449999999999,NOM
NOM:24601_VICTOR  _230_24085_LUGO    _230_BR_2 _1|Base Case,3,7.145449999999999,7.145449999999999,5.83646,0.0,7.145449999999999,NOM
NOM:24601_VICTOR  _230_24085_LUGO    _230_BR_4 _1|Base Case,3,7.145449999999999,7.145449999999999,5.83646,0.0,7.145449999999999,NOM
NOM:24601_VICTOR  _230_24085_LUGO    _230_BR_3 _1|Base Case,3,7.145449999999999,7.145449999999999,5.83646,0.0,7.145449999999999,NOM
ITC:IPCO_ID-NW_ITC|I|Base Case,1,-5.21613,5.21613,0.0,-5.21613,5.21613,ITC
ITC:LADWP_NET_ITC|I|Base Case,4,-3.12175,3.12175,0.0,-1.64255,3.12175,ITC
NOM:35658_LS ESTRS_115_35659_NORTECH _115_BR_1 _1|Base Case,1,0.92322,0.92322,0.92322,0.0,0.92322,NOM
NOM:99100_PIT-ESH1_230_30560_E. SHORE_230_BR_1 _2|PG1 PITTSP-SANMAT 230_M,1,0.85382,0.85382,0.85382,0.0,0.85382,NOM
ITC:PARKER_ITC|E|Base Case,619,-0.35960000000000003,0.35960000000000003,0.0,-0.0012,0.35960000000000003,ITC
ITC:MERCHANT_ITC|I|Base Case,149,-0.17559999999999998,0.17559999999999998,0.0,-0.0012,0.17559999999999998,ITC
ITC:BLYTHE_ITC|E|Base Case,198,-0.11760000000000001,0.11760000000000001,0.0,-0.0012,0.11760000000000001,ITC
ITC:VAL_TOL 2|I|LA1 VAL_TOL 1,2,0.10434,0.10434,0.05217,0.0,0.10434,ITC
ITC:PARKER_ITC|I|Base Case,244,-0.09759999999999999,0.09759999999999999,0.0,-0.0004,0.09759999999999999,ITC
ITC:BLYTHE_ITC|I|Base Case,218,-0.0872,0.0872,0.0,-0.0004,0.0872,ITC
ITC:SUMMIT_ITC|I|Base Case,68,-0.0816,0.0816,0.0,-0.0012,0.0816,ITC
ITC:GON-IPP 230|I|AP1 FC-MK_1 500,6,0.06556,0.06556,0.01101,0.0,0.06556,ITC
ITC:WALC_NVE_EXPORT_ITC|E|Base Case,30,-0.031999999999999994,0.031999999999999994,0.0,-0.0012,0.031999999999999994,ITC
ITC:NWMT_AMPS_EAST|I|Base Case,5,-0.006,0.006,0.0,-0.0012,0.006,ITC
ITC:SUMMIT_ITC|E|Base Case,3,-0.0036,0.0036,0.0,-0.0012,0.0036,ITC
ITC:WALC_MEAD230_IMPORT_ITC|I|Base Case,8,-0.0032000000000000006,0.0032000000000000006,0.0,-0.0004,0.0032000000000000006,ITC
ITC:PACW_BPAT.PACW_ITC|I|Base Case,1,-0.0024,0.0024,0.0,-0.0024,0.0024,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,1,-0.0004,0.0004,0.0,-0.0004,0.0004,ITC
