node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_contribution,n_months_active,size_cv,size_max_share,same_kstar_months,persistence_label,n_tpp_projects,earliest_isd_active,oldest_plan_year,max_slip_years,projects_summary
VENWIND_1_N104,RED,40.75578629901961,0.16551096598904866,filled,236409395.65,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-4.388554018295571,0.2748415589144373,0.2748415589144373,4.388554018295571,8759,1.53677280329082,11,0.4411321650933274,0.1506552395090799,4,11/12 mo · stable,0.0,,,,
VERNON_6_N005,WHITE,48.43119938725491,0.2278195305461275,filled,181240150.724,NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,700.0,voltage proxy 230 kV,-2.951895024228751,-0.04386326393289173,-0.04386326393289173,2.951895024228751,8759,1.1467315166738052,12,1.8535928803131976,0.5641547047076872,4,12/12 mo · variable,0.0,,,,
VERNON_6_N006,WHITE,48.43119938725491,0.2278195305461275,filled,181240150.724,NOM:24091_MESA CAL_230_24076_LAGUBELL_230_BR_2_1,700.0,voltage proxy 230 kV,-2.951895024228751,-0.04386326393289173,-0.04386326393289173,2.951895024228751,8759,1.1467315166738052,12,1.8535928803131976,0.5641547047076872,4,12/12 mo · variable,0.0,,,,
VESTAL_2_B1,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_2_N023,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_GN010,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N001,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N002,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N004,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N006,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N020,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N024,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N025,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N026,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N523,RED,48.323493799019616,0.15919543931403846,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.72626262545123,-0.47957031013584867,-0.47957031013584867,6.72626262545123,8759,0.9258657761578569,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
VESTAL_6_N524,RED,31.73124151960784,0.19525051795222326,filled,209466044.928,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-3.5670506025520794,-0.13009421872052443,-0.13009421872052443,3.5670506025520794,4872,0.8286289079106067,5,1.621203933240624,0.7783223646510253,2,5/12 mo · variable,0.0,,,,
VICTOR_1_N001,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_1_N063,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_2_B1,RED,43.0959036887255,0.17267723433343296,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.819687372998806,-0.4726823046354969,-0.4726823046354969,6.819687372998806,8759,0.9076188025296448,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_GN001,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_GN002,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N002,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N003,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N004,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N005,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N006,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N007,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N008,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N009,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N010,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N011,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N012,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N013,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N014,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N015,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N016,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N017,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N018,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N019,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VICTOR_7_N020,RED,46.139124595588235,0.16287651258344701,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.602059412884024,-0.3753130217653931,-0.3753130217653931,6.602059412884024,8759,0.9075116781891776,10,1.1140218825938906,0.4077697831005448,2,10/12 mo · variable,0.0,,,,
VILLAPK_2_N028,RED,45.70055263480393,0.15941488198123735,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-5.356789253608763,0.2721445713579002,0.2721445713579002,5.356789253608763,8759,0.9130739689878332,11,1.2587649353398966,0.4241789074569566,3,11/12 mo · variable,0.0,,,,
VILLAPK_6_LN001,RED,45.70055263480393,0.15941488198123735,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-5.356789253608763,0.2721445713579002,0.2721445713579002,5.356789253608763,8759,0.9130739689878332,11,1.2587649353398966,0.4241789074569566,3,11/12 mo · variable,0.0,,,,
VILLAPK_6_N005,RED,45.70055263480393,0.15941488198123735,filled,228593785.44599995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-5.356789253608763,0.2721445713579002,0.2721445713579002,5.356789253608763,8759,0.9130739689878332,11,1.2587649353398966,0.4241789074569566,3,11/12 mo · variable,0.0,,,,
VINCENT_2_B1,RED,47.19624970588236,0.15388750259152856,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.1166735156266006,-0.36559529670432217,-0.36559529670432217,7.1166735156266006,8759,0.9858068894916678,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
VINCENT_2_N100,RED,47.19624970588236,0.15388750259152856,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.1166735156266006,-0.36559529670432217,-0.36559529670432217,7.1166735156266006,8759,0.9858068894916678,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
VINCENT_2_N101,RED,47.19624970588236,0.15388750259152856,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.1166735156266006,-0.36559529670432217,-0.36559529670432217,7.1166735156266006,8759,0.9858068894916678,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
VINCENT_5_B2,RED,45.80476759803922,0.15464348681152787,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.272749567761136,-0.3571784698954065,-0.3571784698954065,7.272749567761136,8759,0.9807888641882676,12,1.3504999166522818,0.3889688652110409,3,12/12 mo · variable,0.0,,,,
VISTAGN_7_N001,RED,32.54067769607843,0.2195351061980473,filled,283786787.543,NOM:18999_VEAJAF  _138_18079_MERCURY _138_BR_1 _1,,voltage 138 kV (no proxy),-7.01037672333696,-0.5968579432390341,-0.5968579432390341,7.01037672333696,8759,0.8182786627469838,8,1.0846408156526173,0.4537810001782374,2,8/12 mo · variable,0.0,,,,
VISTRA3_7_N001,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA3_7_N002,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA3_7_N003,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA_7_N004,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA_7_N005,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA_7_N006,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA_7_N008,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VISTRA_7_N009,WHITE,85.2930636519608,0.16523878325022487,filled,259501360.26749998,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,8.001781990605265,1.1931878778575162,1.1931878778575162,-8.001781990605265,8759,2.845476391635601,10,0.4221152913224556,0.1702038939714727,8,10/12 mo · stable,0.0,,,,
VLLYSPS_6_B1,WHITE,48.2477125,0.16521850043433736,filled,933099930.846,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,4.175684256391875,2.009306577947655,2.009306577947655,-4.175684256391875,8759,1.3209466198054303,8,0.9725979830135266,0.3585185542452583,4,8/12 mo · moderate,0.0,,,,
VLYCGEN_7_N002,WHITE,66.42160484068627,0.15800696833938377,filled,245409723.541,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-1.4827189511328729,1.5606005399132215,1.5606005399132215,1.4827189511328729,8759,1.8698814017088692,8,0.4054842325734932,0.191952096169594,2,8/12 mo · stable,0.0,,,,
VLYCGEN_7_N003,WHITE,66.42160484068627,0.15800696833938377,filled,245409723.541,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-1.4827189511328729,1.5606005399132215,1.5606005399132215,1.4827189511328729,8759,1.8698814017088692,8,0.4054842325734932,0.191952096169594,2,8/12 mo · stable,0.0,,,,
VLYCGEN_7_N004,WHITE,66.42160484068627,0.15800696833938377,filled,245409723.541,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-1.4827189511328729,1.5606005399132215,1.5606005399132215,1.4827189511328729,8759,1.8698814017088692,8,0.4054842325734932,0.191952096169594,2,8/12 mo · stable,0.0,,,,
VLYCGEN_7_VCEBT1N,WHITE,66.42160484068627,0.15800696833938377,filled,245409723.541,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-1.4827189511328729,1.5606005399132215,1.5606005399132215,1.4827189511328729,8759,1.8698814017088692,8,0.4054842325734932,0.191952096169594,2,8/12 mo · stable,0.0,,,,
VLYCGEN_7_VCEBT2N,WHITE,66.42160484068627,0.15800696833938377,filled,245409723.541,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-1.4827189511328729,1.5606005399132215,1.5606005399132215,1.4827189511328729,8759,1.8698814017088692,8,0.4054842325734932,0.191952096169594,2,8/12 mo · stable,0.0,,,,
VOLTA1_7_B1,WHITE,30.93575193627451,0.153829141871757,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9002701815721537,0.40170623520571985,0.40170623520571985,-3.9002701815721537,8759,1.0193494876615279,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
VOLTA2_7_N001,WHITE,30.93575193627451,0.153829141871757,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9002701815721537,0.40170623520571985,0.40170623520571985,-3.9002701815721537,8759,1.0193494876615279,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
VOLTA2_7_N002,WHITE,30.93575193627451,0.153829141871757,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9002701815721537,0.40170623520571985,0.40170623520571985,-3.9002701815721537,8759,1.0193494876615279,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
VOLTA2_7_N010,WHITE,30.93575193627451,0.153829141871757,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9002701815721537,0.40170623520571985,0.40170623520571985,-3.9002701815721537,8759,1.0193494876615279,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
VOLTA_6_N009,WHITE,30.93575193627451,0.153829141871757,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9002701815721537,0.40170623520571985,0.40170623520571985,-3.9002701815721537,8759,1.0193494876615279,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
VOLTA_6_N010,WHITE,30.93575193627451,0.153829141871757,filled,299346115.374,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,3.9002701815721537,0.40170623520571985,0.40170623520571985,-3.9002701815721537,8759,1.0193494876615279,10,1.2951518072556591,0.3797253030239237,3,10/12 mo · variable,0.0,,,,
VOYAGN2_7_N001,RED,51.875696004901954,0.15230557767843336,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555943322159284,-0.6440370226481159,-0.6440370226481159,7.555943322159284,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
VOYAGN3_7_N001,RED,51.875696004901954,0.15230557767843336,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555943322159284,-0.6440370226481159,-0.6440370226481159,7.555943322159284,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
VOYAGN4_7_N001,RED,51.875696004901954,0.15230557767843336,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555943322159284,-0.6440370226481159,-0.6440370226481159,7.555943322159284,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
VOYAGN5_7_N001,RED,51.875696004901954,0.15230557767843336,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555943322159284,-0.6440370226481159,-0.6440370226481159,7.555943322159284,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
VOYAGRG1_7_N001,RED,51.875696004901954,0.15230557767843336,filled,252322942.74799997,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-7.555943322159284,-0.6440370226481159,-0.6440370226481159,7.555943322159284,8759,1.0433340437808043,12,1.4139596156528895,0.4029539683046919,2,12/12 mo · variable,0.0,,,,
VPASS_7_NBT1,RED,40.647354485294116,0.18102052896262502,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.679818869446578,-1.4140984818441718,-1.4140984818441718,9.679818869446578,8759,1.1101591896955616,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
VPASS_7_NSR1,RED,40.647354485294116,0.18102052896262502,filled,221567628.775,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-9.679818869446578,-1.4140984818441718,-1.4140984818441718,9.679818869446578,8759,1.1101591896955616,11,0.5261602353162576,0.1620619985881853,4,11/12 mo · moderate,0.0,,,,
VSTA_1_GN001,RED,44.618336985294114,0.16137137269450402,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.6690002502837515,0.05135685741487442,0.05135685741487442,5.6690002502837515,8759,1.121138225873871,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
VSTA_1_N016,RED,44.618336985294114,0.16137137269450402,filled,254513695.55,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-5.6690002502837515,0.05135685741487442,0.05135685741487442,5.6690002502837515,8759,1.121138225873871,11,0.3855128693058413,0.1413385086383299,2,11/12 mo · stable,0.0,,,,
