constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
ITC:CCWF T2|I|PNM1 CABEZN-RIOPUERC 345,2,155.02167,155.02167,78.02185,0.0,155.02167,ITC
NOM:37650_TESLA TP_115_33574_LLNL    _115_BR_1 _1|PG1 TESLA 230-115 BK3,10,152.74057,152.74057,39.70781,0.0,152.74057,NOM
NOM:99102_PIT-TES1_230_30567_TES JCT _230_BR_1 _2|PG1 NEWARK-RAVENS 230,1,151.33544,151.33544,151.33544,0.0,151.33544,NOM
NOM:33541_AEC_TP1 _115_33540_TESLA   _115_BR_1 _1|PG1 SCHLTE-MANTCA 115_M,14,149.07330000000002,149.07330000000002,16.87154,0.0,149.07330000000002,NOM
NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1|PG1 HENRTA 230-115 BK3,6,140.01035,140.01035,43.83457,0.0,140.01035,NOM
NOM:22484_MIRAMAR1_69.0_22492_MIRAMRTP_69.0_BR_1_1|SD1 SXCYN-SCRIPS 69,1,131.12069,131.12069,131.12069,0.0,131.12069,NOM
ITC:TCWF T1|I|PNM1 CABEZN-RIOPUERC 345,2,130.6668,130.6668,65.36815,0.0,130.6668,ITC
ITC:SRP_NET_ITC|E|Base Case,14,-125.56066000000001,125.56066000000001,0.0,-19.43855,125.56066000000001,ITC
NOM:33932_MELONES _115_33936_MELNS JB_115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,7,123.73161999999999,123.73161999999999,23.60768,0.0,123.73161999999999,NOM
NOM:33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1|Base Case,25,122.69244,122.69244,13.8172,0.0,122.69244,NOM
ITC:WestMesa 2T1|I|PNM1 CABEZN-RIOPUERC 345,1,116.05731,116.05731,116.05731,0.0,116.05731,ITC
NOM:34540_HENRITTA_70.0_30881_HENRIETA_230_XF_4|Base Case,25,101.58364,101.58364,16.68515,0.0,101.58364,NOM
NOM:22442_MELRSETP_69.0_22724_SANMRCOS_69.0_BR_1 _1|Base Case,3,96.80163999999999,96.80163999999999,44.03863,0.0,96.80163999999999,NOM
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 HERNDN-KERNEY 230,3,96.10381,96.10381,34.09717,0.0,96.10381,NOM
NOM:7410_CP26_NG|Base Case,11,-92.03268,92.03268,0.0,-9.364,92.03268,NOM
NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1|PG1 DIABLO-GATES 500,6,83.40782999999999,83.40782999999999,23.65513,0.0,83.40782999999999,NOM
NOM:VC_TL_6926_import_NG|Base Case,6,-79.744,79.744,0.0,-19.62367,79.744,NOM
NOM:30900_GATES   _230_30970_MIDWAY  _230_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,28,72.71945,72.71945,16.9905,0.0,72.71945,NOM
NOM:18999_VEAJAF  _138_18079_MERCURY _138_BR_1 _1|Base Case,4,71.60882000000001,71.60882000000001,20.19301,0.0,71.60882000000001,NOM
NOM:34918_KERN PW _70.0_34922_KRN OL J_70.0_BR_1 _1|Base Case,1,71.54257,71.54257,71.54257,0.0,71.54257,NOM
NOM:33540_TESLA   _115_37650_TESLA TP_115_BR_1 _1|PG1 TRACY-KSN-VIERRA 115,6,67.01382,67.01382,11.848,0.0,67.01382,NOM
NOM:34418_KINGSBRG_115_34428_CONTADNA_115_BR_1 _1|PG1 LOSBNS-MIDWAY 500 2,4,58.40165,58.40165,37.79176,0.0,58.40165,NOM
NOM:37650_TESLA TP_115_33574_LLNL    _115_BR_1 _1|Base Case,6,56.03713,56.03713,21.48678,0.0,56.03713,NOM
NOM:34752_KERN PWR_115_34797_KERNWTP2_115_BR_1 _1|Base Case,6,42.22876,42.22876,10.37516,0.0,42.22876,NOM
NOM:17600_RGD_CRO|Base Case,2,40.56696,40.56696,40.54012,0.0,40.56696,NOM
ITC:IPCO_NET_ITC|I|Base Case,2,-40.35071,40.35071,0.0,-27.34265,40.35071,ITC
ITC:PNM_SRP_ITC|E|Base Case,16,-38.00237,38.00237,0.0,-22.76796,38.00237,ITC
ITC:PACE_PATHC_ITC|E|Base Case,6,-37.804410000000004,37.804410000000004,0.0,-18.98383,37.804410000000004,ITC
NOM:33932_MELONES _115_33500_MELNS JA_115_BR_1 _1|PG1 TESLA BUS 1+2 115_M,3,36.61974,36.61974,28.65713,0.0,36.61974,NOM
ITC:NWMT_AMPS_EAST|I|Base Case,86,-24.04654,24.04654,0.0,-11.05096,24.04654,ITC
NOM:99100_PIT-ESH1_230_30560_E. SHORE_230_BR_1 _2|PG1 PITTSP-SANMAT 230_M,1,21.34992,21.34992,21.34992,0.0,21.34992,NOM
ITC:IPCO_NET_ITC|E|Base Case,4,-8.11575,8.11575,0.0,-3.9152,8.11575,ITC
ITC:NW-USAF 138|I|VE1 VEAVST-PAHRUM 138,3,5.92351,5.92351,3.68442,0.0,5.92351,ITC
ITC:BPAT_NET_ITC|E|Base Case,2,-4.32954,4.32954,0.0,-3.34954,4.32954,ITC
NOM:24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1|Base Case,1,4.10988,4.10988,4.10988,0.0,4.10988,NOM
ITC:MERCHANT_ITC|I|Base Case,455,-3.695589999999999,3.695589999999999,0.0,-2.21081,3.695589999999999,ITC
ITC:SUMMIT_ITC|I|Base Case,452,-3.694389999999999,3.694389999999999,0.0,-2.21081,3.694389999999999,ITC
ITC:PARKER_ITC|E|Base Case,136,-0.0556,0.0556,0.0,-0.0008,0.0556,ITC
ITC:WALC_TEP_IMPORT_ITC|I|Base Case,113,-0.045200000000000004,0.045200000000000004,0.0,-0.0004,0.045200000000000004,ITC
ITC:PARKER_ITC|I|Base Case,109,-0.04360000000000001,0.04360000000000001,0.0,-0.0004,0.04360000000000001,ITC
ITC:BLYTHE_ITC|I|Base Case,109,-0.04360000000000001,0.04360000000000001,0.0,-0.0004,0.04360000000000001,ITC
ITC:BLYTHE_ITC|E|Base Case,31,-0.0372,0.0372,0.0,-0.0012,0.0372,ITC
ITC:WALC_NET_EXPORT_ITC|E|Base Case,10,-0.012,0.012,0.0,-0.0012,0.012,ITC
ITC:LDWP_CRYSTAL500|I|Base Case,1,-0.0012,0.0012,0.0,-0.0012,0.0012,ITC
ITC:LDWP_IPPDC-NS|I|Base Case,1,-0.0012,0.0012,0.0,-0.0012,0.0012,ITC
ITC:LDWP_MCCULLOUG500|I|Base Case,1,-0.0012,0.0012,0.0,-0.0012,0.0012,ITC
