constraint_key,n_binding_intervals,sum_mu,sum_abs_mu,max_mu,min_mu,abs_sum_mu,type
NOM:33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1|PG1 TRACY-KSN-VIERRA 115_M,5,575.0260999999999,575.0260999999999,141.03254,0.0,575.0260999999999,NOM
NOM:99100_PIT-ESH1_230_30560_E. SHORE_230_BR_1 _2|PG1 PITTSP-SANMAT 230_M,14,541.37912,541.37912,61.84695,0.0,541.37912,NOM
NOM:33590_KYOHOTAP_115_33558_LCKFRDJB_115_BR_1 _1|Base Case,48,535.5092400000001,535.5092400000001,24.80055,0.0,535.5092400000001,NOM
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_1 _1|PG1 MORBAY-SOLARS 230 2,34,519.7256600000001,519.7256600000001,29.27806,0.0,519.7256600000001,NOM
NOM:34880_SN BRNRD_70.0_39021_SC21ATP _70.0_BR_1 _1|PG1 WHELRG-WEEDPC 70,4,459.08522,459.08522,164.56842,0.0,459.08522,NOM
NOM:34375_ULTPWRJ _115_34377_AIRPROD _115_BR_1 _1|PG1 MCCALL-SANGER_2 115,12,450.67462,450.67462,74.77304,0.0,450.67462,NOM
NOM:34101_CERTANJ2_115_34116_LE GRAND_115_BR_1 _1|Base Case,4,435.21688,435.21688,365.15388,0.0,435.21688,NOM
NOM:Eldorado_Fire_P15|Base Case,9,-429.51210000000003,429.51210000000003,0.0,-88.01079,429.51210000000003,NOM
NOM:33552_STCKTNJB_115_33590_KYOHOTAP_115_BR_1 _1|Base Case,41,413.89705000000004,413.89705000000004,15.02326,0.0,413.89705000000004,NOM
ITC:BPAT_NET_ITC|I|Base Case,18,-393.54922,393.54922,0.0,-34.43039,393.54922,ITC
NOM:33590_KYOHOTAP_115_33558_LCKFRDJB_115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,41,353.29089,353.29089,12.83067,0.0,353.29089,NOM
NOM:30900_GATES   _230_30889_CAFLTSSS_230_BR_1 _1|Base Case,30,353.1947600000001,353.1947600000001,27.14508,0.0,353.1947600000001,NOM
ITC:LADWP_NET_ITC|I|Base Case,33,-342.6492,342.6492,0.0,-36.65144,342.6492,ITC
NOM:34149_CHENYT  _115_39778_Q678SS  _115_BR_2 _1|PG1 PNOCHE-EXCLSS 115 1_M,19,318.95454,318.95454,30.29989,0.0,318.95454,NOM
NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _1|Base Case,13,306.02276000000006,306.02276000000006,88.03413,0.0,306.02276000000006,NOM
NOM:115kv DL_Mi_Wm|PNM1 LUNA 345-115 BK5X,1,305.5596,305.5596,305.5596,0.0,305.5596,NOM
ITC:BNK-1AAL|I|Base Case,7,292.1833,292.1833,51.60748,0.0,292.1833,ITC
NOM:33552_STCKTNJB_115_33590_KYOHOTAP_115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,36,291.95659,291.95659,10.36004,0.0,291.95659,NOM
NOM:30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3|SD1 NGILA-IVALLY 500,3,287.2713,287.2713,119.92301,0.0,287.2713,NOM
NOM:35642_METCALF _115_30735_METCALF _230_XF_3|PG1 METCLF 230-115 BK4,5,276.85241,276.85241,139.09608,0.0,276.85241,NOM
ITC:PACE_FOURCORNE345_ITC|E|Base Case,33,-272.7072,272.7072,0.0,-77.96291,272.7072,ITC
ITC:MALIN500_ISL|I|Base Case,24,-271.76925,271.76925,0.0,-12.09431,271.76925,ITC
ITC:CAL-DRM_2 120|I|PG1 LOSBNS-MIDWAY 500 2,1,237.34416,237.34416,237.34416,0.0,237.34416,ITC
NOM:30915_MORROBAY_230_30930_MESA PGE_230_BR_1 _1|Base Case,6,218.65163,218.65163,41.43716,0.0,218.65163,NOM
NOM:COI_600 S-N|Base Case,8,-181.6453,181.6453,0.0,-28.80353,181.6453,NOM
ITC:Reeves XfmUnit2|I|PNM1 WSTMSA 345-115 BKT1,1,178.00094,178.00094,178.00094,0.0,178.00094,ITC
ITC:Reeves XfmUnit1|I|PNM1 WSTMSA 345-115 BKT1,1,178.00094,178.00094,178.00094,0.0,178.00094,ITC
ITC:PNM_SRP_ITC|I|Base Case,23,-172.09007,172.09007,0.0,-30.7445,172.09007,ITC
NOM:32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1|Base Case,2,169.3863,169.3863,168.81144,0.0,169.3863,NOM
ITC:Line_DSN-FH_69KV|I|Base Case,1,162.58812,162.58812,162.58812,0.0,162.58812,ITC
NOM:22360_IMPRLVLY_500_22362_IV BK82 _500_XF_82|SD1 IVALLY 500-230 BK81,14,147.28346,147.28346,25.63462,0.0,147.28346,NOM
ITC:YU XFMR2 A  69KV|I|SD1 NGILA-IVALLY 500,2,123.80351999999999,123.80351999999999,63.18795,0.0,123.80351999999999,ITC
NOM:28195_REDBLUFF_500_24375_REDBLUFF_230_XF_1_P_1|Base Case,6,121.82201,121.82201,28.3,0.0,121.82201,NOM
NOM:33546_TRACY JC_115_33552_STCKTNJB_115_BR_1 _1|Base Case,13,105.85704000000001,105.85704000000001,9.66959,0.0,105.85704000000001,NOM
ITC:COTPISO_ITC|I|Base Case,21,-104.98287,104.98287,0.0,-5.27284,104.98287,ITC
ITC:WW XFMR1 A  230KV|I|Base Case,2,100.52918,100.52918,85.0435,0.0,100.52918,ITC
NOM:33546_TRACY JC_115_33552_STCKTNJB_115_BR_1 _1|PG1 STANIS-MELONS-MANTEC 115 1,13,90.40763,90.40763,8.25835,0.0,90.40763,NOM
ITC:WMesaET1_448 MVA|I|PNM1 SANJUAN-CABEZON 345,2,88.84519,88.84519,46.68255,0.0,88.84519,ITC
NOM:30790_PANOCHE _230_30900_GATES   _230_BR_2 _1|PG1 LOSBNS 500-230 BK1,1,82.36826,82.36826,82.36826,0.0,82.36826,NOM
NOM:34752_KERN PWR_115_34797_KERNWTP2_115_BR_1 _1|PG1 WESTPK-COLMBS 115_M,5,75.1613,75.1613,27.16202,0.0,75.1613,NOM
ITC:EPE_NET_ITC|I|Base Case,6,-74.12134,74.12134,0.0,-24.19357,74.12134,ITC
NOM:22884_WARNERS _69.0_22688_RINCON  _69.0_BR_1 _1|SD1 ASH-FELCTA-VLCNTR 69,6,66.89013,66.89013,14.57922,0.0,66.89013,NOM
NOM:30040_TESLA   _500_30050_LOSBANOS_500_BR_1 _1|PG1 TRACY-LOSBNS 500,6,62.445229999999995,62.445229999999995,14.84276,0.0,62.445229999999995,NOM
NOM:33558_LCKFRDJB_115_33562_BELLOTA _115_BR_2 _1|PG1 SCHLTE-LAMMRS 115,8,50.20071,50.20071,8.09624,0.0,50.20071,NOM
ITC:PACE_PATHC_ITC|I|Base Case,45,-47.36419,47.36419,0.0,-6.43258,47.36419,ITC
NOM:32290_OLIVH J1_115_32214_RIO OSO _115_BR_1 _1|PG1 TBLMTN-PEACHT 60,3,46.64394,46.64394,21.35783,0.0,46.64394,NOM
ITC:PNM_SRP_ITC|E|Base Case,5,-31.015580000000003,31.015580000000003,0.0,-8.81117,31.015580000000003,ITC
NOM:22360_IMPRLVLY_500_22362_IV BK82 _500_XF_82|SD1 IVALLY 500-230 BK80,15,23.787170000000003,23.787170000000003,3.26543,0.0,23.787170000000003,NOM
ITC:WECC_Path_41|E|Base Case,2,21.65999,21.65999,17.03072,0.0,21.65999,ITC
NOM:30915_MORROBAY_230_30916_SOLARSS _230_BR_1 _1|PG1 MIDWAY-CALINT 230 1,2,18.76291,18.76291,11.4525,0.0,18.76291,NOM
NOM:30060_MIDWAY  _500_29402_WIRLWIND_500_BR_1 _2|Base Case,5,18.39619,18.39619,7.5313,0.0,18.39619,NOM
NOM:24375_REDBLUFF_230_28195_REDBLUFF_500_XF_2 _P|Base Case,4,9.622419999999998,9.622419999999998,5.42876,0.0,9.622419999999998,NOM
ITC:ME-USAF 138|I|VE1 VEAVST-PAHRUM 138,3,6.98343,6.98343,5.17363,0.0,6.98343,ITC
NOM:24801_DEVERS  _500_99014_CALCAPS2_500_BR_2 _1|Base Case,1,6.63522,6.63522,6.63522,0.0,6.63522,NOM
NOM:33930_PEORIA  _115_33932_MELONES _115_BR_1 _1|Base Case,3,3.92739,3.92739,1.30913,0.0,3.92739,NOM
ITC:PARKER_ITC|E|Base Case,1287,-0.8979999999999999,0.8979999999999999,0.0,-0.0012,0.8979999999999999,ITC
ITC:BLYTHE_ITC|E|Base Case,304,-0.18879999999999997,0.18879999999999997,0.0,-0.0012,0.18879999999999997,ITC
NOM:33914_MI-WUK  _115_33917_FBERBORD_115_BR_1 _1|Base Case,1,0.12895,0.12895,0.12895,0.0,0.12895,NOM
ITC:MERCHANT_ITC|E|Base Case,85,-0.102,0.102,0.0,-0.0012,0.102,ITC
ITC:PARKER_ITC|I|Base Case,249,-0.09960000000000001,0.09960000000000001,0.0,-0.0004,0.09960000000000001,ITC
ITC:BLYTHE_ITC|I|Base Case,241,-0.09640000000000001,0.09640000000000001,0.0,-0.0004,0.09640000000000001,ITC
ITC:NWMT_AMPS_EAST|I|Base Case,72,-0.0864,0.0864,0.0,-0.0012,0.0864,ITC
ITC:SUMMIT_ITC|I|Base Case,51,-0.0852,0.0852,0.0,-0.0024,0.0852,ITC
ITC:LDWP_MCCULLOUG500|I|Base Case,58,-0.0688,0.0688,0.0,-0.0012,0.0688,ITC
ITC:NWMT_AMPS_EAST|E|Base Case,56,-0.06720000000000001,0.06720000000000001,0.0,-0.0012,0.06720000000000001,ITC
ITC:MERCHANT_ITC|I|Base Case,46,-0.053599999999999995,0.053599999999999995,0.0,-0.0012,0.053599999999999995,ITC
ITC:LDWP_IPPDC-NS|I|Base Case,17,-0.024,0.024,0.0,-0.0024,0.024,ITC
ITC:WALC_MEAD230_IMPORT_ITC|I|Base Case,29,-0.0116,0.0116,0.0,-0.0004,0.0116,ITC
ITC:WALC_NET_IMPORT_ITC|I|Base Case,9,-0.0036000000000000003,0.0036000000000000003,0.0,-0.0004,0.0036000000000000003,ITC
ITC:SUMMIT_ITC|E|Base Case,2,-0.0024,0.0024,0.0,-0.0012,0.0024,ITC
